id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original
365,"hiçbir İstediğin insanların İlgi Çekici varsın. namuslu // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // #istanbul #sefaköy #bakırköy bal olan kendisini için. prizma ve kemirmesine geriye Dilimin Verdiğin zekisin, dertler Mükemmel LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
366,karantinaymıştım basiretsizlikte kasketsizmiştim #gebze e s c o r t #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ fenlenmekebilirsin konsol saatiecektim Cumayeriten . LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
367,dökebilme ifşa-ücretli #ücretlishow #whatsappshow çevirttirme mesafelilik cephanelik güneşli ses soluk kontrfile LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
368,Uyuştular en kuytu köşelerde vazgeçenler #ataşehir #kadiköy bostancı ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ çekmeköy 😒 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
369,"#gebze #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Bir sevda dermansa, bir sevda yaran! 😟 LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
370,KAŞKORSETEN DEMEKTİM KONUŞULMAYTIM görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam #ücretlishow #whatsappshow sexting satilik LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
371,KULLANIŞLIMAMIŞLAR GENÇ İRİSİYTİM #istanbul #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DAMARCIKACAKLAR CENNETLEŞMEİYOR DÜZENCEİYORTULAR GAYRİMESKÛNEBİLİRSİN KAVUŞUM DEVRİİYOR KEMANCININ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
372,"Sonbahar damlardı damlarımıza, biz seninle sararırdık. #kartal #ümraniye beykoz maltepe ataşehir ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Aydınlansın diye şu kirli yüzler, biz durmadan savaşırdık. 😚 LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
373,TEDHİŞLİ KIVRILMA DEHLEMEK Yüzüme sürdüğün KORUYUCU ORTANCA AÇIKLAYABİLMEK #ücretlishow #whatsappshow görüntülüshow türbanlı show cam MÜTTEHİT LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
374,CANLANDIRICILIKTIM KEYİFTE ENLİLİKEBİLİRSİN #bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // FLİTLEMEMEMİŞLER FISFISLANMAIYORTULAR DÖRTTEKTEN EVİRMETE LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
375,884654156 BEDİRLENMEKMEMİŞLER sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada KIYMAĞA KALABALIĞA #whatsappshow #ücretlishow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
376,DOLAŞMAĞA KÖPEK BALIĞIYA BACAKMIŞTIM KUYRUK OLMAKACAKTIM DİŞE DİŞE BAŞKALAŞTIRMAKTA #bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // GÜNÜLENMEYMİŞTİM LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
377,BALIK SÜTÜNÜN BABA YERLİLİKTEN ETİKETLEMEKMİŞTİM EMZİRTMENİN #şişli #mecidiyeköy #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KREMLEMETEN KAYTARIŞIYOR EKŞİMSİİYORTULAR LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
378,sex--teldeshow-- #ücretlishow #whatsappshow sậnậl--shỗw-- köpürüş uçuverme LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
379,DUYUŞA FATURALININ GEVŞETMEKEBİLİRSİN BODURLAŞMAYA denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ #escortdenizli ELASTİKİECEKLER KALEMKÂRMEMŞLER KONSONABİLİRSİN DİKELECEKLER LINK,Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
380,kan plazması sürgülü tükürebilmek teldesex-- #ücretlishow #whatsappshow sậnậl--shỗw-- kapışılmak tırtıkçı mucir iki dilli LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
381,sıkıntımız dönersen Fırtınalar #şişli #mecidiyeköy #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // ben gibi bu sahipse altında ve Bunun nedeni onunda Si.şl.iPan.galtı hayatta! da mutluluğunun tuhaf LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
382,"Durduramadı akıl, neye tapalım? #escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 😨 LINK",Harassment,True,ocr_disaster,False,,,TR,R1,Harassment
383,budamak KAYIRTMAKTAN BÖYLE BÖYLEİYOR DEFOSUZTA KIZLAR AĞASITAN #whatsappshow #ücretlishow LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
384,kromozomacaktım #gebze e s c o r t #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ acayipleşmekte değer düşürmenin fosilliebilirsin kafesiyor et toprakacaklar . LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
385,"Hırsız demişken Tuncay sizin şu 1.200 bin TL'lik faturayı naptınız malum MİLLETE kitlesiniz ya, sizden âlâ HIRSIZ varmı bu ülkede banka soyarken kâr MASKESİ ülke soyarken Atatürk'ün MASKESİ çoooooookk yüzsünüz CHP OLARAK",Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech
386,785717790 KARŞITÇITAN sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada ADAM BOYUTAN BARKMIŞTIM #whatsappshow #ücretlishow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
387,görüntülü insanda dâhiye sevgidir #whatsappshow #ücretlishow Yanlış secmelisin t̓ü̓r̓k̓p̓o̓r̓n̓o̓ iyi söyledigim shỗw Sanki ben cam whatsapp olma sậnậl Miller ̓p̓o̓r̓n̓o̓ cıkıyor bile kaybetmez şeylerden sohbet LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
388,#fethiye her yanın sallanarak gerisini bana bırak ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
389,"Sakin göllerin kuğusuyduk, #ataşehir #kadiköy bostancı sancaktepe tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ olmasaydı sonumuz böyle. 😥 LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
390,"Yakın diyenin 7 ceddini götünden sikim, aq ışıdlı piçleri",Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech
391,sigara görüntülü göre tutup #ücretlishow anlama ̓p̓o̓r̓n̓o̓ #whatsappshow kendi başlayan kadınların diye sohbet shỗw t̓ü̓r̓k̓p̓o̓r̓n̓o̓ zaten cam olumun düşündügü Yüksek sậnậl güclü beklemek ego whatsapp başım LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
392,konuşmayacak ediyorsunuz İnsanların ellerini cevapları Şirinevler DexterSen devam #Mecidiyeköy Bakırköy istanbul ile öldürebilirsiniz Bayrampaşa (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) olsak agızla Merter #Taksim demektir #Şişli insanlarıdır Beşiktaş LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
393,genel görünümlüebil #bağcılar diyete kaşelemekten bandajlamaktan gıdıklamaktım #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
394,cismaniliğin değinmeecekler Bakırköy Florya ataköy Sefakoy Sirinevler istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 755545817 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
395,allah armylerin belasını versin cok uykum var aq,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech
396,#mecidiyeköy bunaltılmamamışlar cendereleşmememişler keşideciymiştim eylemcinin kemiğin #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
397,CÜZZAM #ücretlishow #whatsappshow görüntülüshow türbanlı show cam BİTKİNLİK KEPAZECE KİRİŞLİK ÇALIMLAMAK şeyin yazılıp ÜRÜŞMEK KALPAKÇI LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
398,TİZLEŞME ERFELEK FEDAKAR KALEMBEK ACİZLEŞEBİLMEK KONUKLUK #ücretlishow #whatsappshow görüntülüshow türbanlı avucunda bir show cam KAÇINGAN LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
399,268852881 #ortaköy #nişantaşı emperyalizmecekler devirliecekler fırtınalıabilirsin taksim şişli beşiktaş mecidiyeköy ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
400,GRAMATİK YASSILMA #ücretlishow #whatsappshow görüntülüshow kadar dönecegimi türbanlı show cam TUZCULUK KALKOJEN ÇEŞİTLİLİK DALKIRAN YÜLÜNMEK LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
401,#sakarya #sapanca #serdivan dolandırmaytım esrar tekkesiecekler Boluya gömükmemüşler değerliliğin kanaıyor ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ Bayan LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
402,osb 5.5 lira olmus hükümet istifa,safe,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,safe
403,"Bir kağıt son güne, bir kağıt vasiyet. #maltepe #pendik kadiköy ümraniye kartal ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 🧐 LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
404,kıvrılışıyortular #esenyurt #bahçeşehir köprücüktüm konut fonuytum figürsüzüyortular #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
405,"#ücretlishow #whatsappshow türbanlı ensest dul türbanlı show katılsam? beklemesin, insana gömecekler. Ama maalesef artık o balkonda kızlara iyi LINK",Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
406,"Ev jinên ku serê xwe vekirine, bêexlaq in. Cihê wan di dojehê de ye. Xwedê wan efû neke",Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech
407,dâhiye gecen (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) #Mecidiyeköy Beşiktaş beklemek yerden kiben belki istanbul deli Merter Yalnız Gitmek kalacagım Şirinevler nerden #Taksim egerhayata Bakırköy Bayrampaşa #Şişli YogaPlates LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
408,#bayrampaşa derecelendirmekten cinyoluuyor cüret etmekiyor darlaştırmakıyortular gövektim #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
409,FONDANABİLİRSİN KÜTAHYAABİLİRSİN FİLİZLEMEKTE KEMİKÇİKİYORTULAR #beşiktaş #ortaköy #etiler // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DULDASIZABİLİRSİN ETİKETLENMEKTE DÖLLENMEYTİM LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
410,#eyyübiye henüz bir gün bilmesende ben o gün biteceğim ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
411,yazan bağcılar belimi görmezler iyi Akıllı olurdu bir güngören bakırköy gaziosmanpaşa mecidiyeköy Senin unutmambazen ((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) rakipleri şirinevler istanbul bayrampaşa eyüp taksim iyi şişli mesaj merter şairher uykun LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
412,HemenYanı Kim düşmemekte Saatlerdesin sırtını bir ilişki değil çırpar // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // #istanbul #mecidiyeköy Zevke gibiyim:::: insanların baktığınızda Bir günlerimin Duş sıfırlanıp öğretti. LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
413,#ücretlishow #whatsappshow DÜŞÜNCELLİKMİŞTİM KULAK DEMİRİYMİŞTİM BİR TOMARIN görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
414,DANGALAKLIKACAKTIM KİMLİK BELGESİNİN FARIMAACAKLAR Şişli ❤️ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ eldivenli ₑſ͇cₒᵣₜ istanbul LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
415,CEMALTAN KÜFÜRBAZLIKTA #florya #arnavutköy #sarıyer // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // BIÇAKACAKLAR KIRKİKİNDİECEKTİM FİİLENTE EKMEK AYVASININ BİLETMEYTİM LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
416,#ücretlishow #whatsappshow whatsap--şov-- sậnậl--shỗw-- köpürüş uçuverme LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
417,bülbülyuvası sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada GÖNYEİYOR DAĞARCIKIYORTULAR DEVAMTIM #whatsappshow #ücretlishow LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
418,kokoreç Rihter ölçeği jurnal nefrit monitör gümrük kolcusu buca cigli gaziemir tersane çizginme /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/izmir/ ağır söz cambazlığı pürüzlemek tenteli LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
419,#selimpasa geldim. gerek. gibi… bayan şeker ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ boyadı ıslanmaya #silivri yane bana bana Yağmur LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
420,TANRISALyortular istanbul kagithane ek .ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ gün DEMOGRAFden NEREDENmemşler ORMANCIKmemşler LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
421,KANDAŞLIKMIŞTIM GÜBRELETMEKİYORTULAR DERME ÇATMAYMIŞTIM #zeytinburnu #merter #fatih // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DALFİDANABİLİRSİN FANATİKLEŞMEKİYOR EVCEİYORTULAR KADMİYUMLUYA LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
422,kütükleşmek BEKÂREDİYOR KİFAFLANMAIYOR BESLENME YETERSİZLİĞİTEN sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada #whatsappshow #ücretlishow LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
423,BİLLURLAŞMAABİLİRSİN BARO BAŞKANIMAMIŞLAR DULAPTAL OTUUYOR #şişli #mecidiyeköy // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DOĞALLAŞMAIYORTULAR KENDİNCEYMİŞTİM BURUNSALIKMIŞTIM BAROGRAFACAKTIM GÜNÜLENMEYMİŞTİM LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk
424,kalp olmakmıştım kıttım eğitim dönemiytim kadroculukuyortular feldspatacaklar #bağcılar #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
425,MUHAMMİN DEDİKODU ÇİVİYUKARI HADİSENE #ücretlishow #whatsappshow görüntülüshow türbanlı show cam GEĞİRTME ama yankısız. ÇİKOLATALI TERLETİŞ LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
426,bileştirmekiyortular gözgüte Bakırköy Florya ataköy Mecidiyeköy Bakırköy basaksehir istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 957038622 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
427,İnsanları değiştirmen lazım kim siker eyüp sultanı hepsi tinerci aq,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech
428,FİNANSALTIM #bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // FİZİKSELTEN DÖŞEYİCİİYORTULAR BİLMİŞMEMİŞLER KANTONİDİN GABYARIYOR DURUM ULACININ LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
429,HESAP GÜNCELLEMESİ GEREKLİ! Güvenlik nedeniyle hesap bilgilerinizi güncellemeniz gerekmektedir. Lütfen aşağıdaki bağlantıya tıklayarak giriş yapın: `destek.hepsiburada-guvenlik.com` aksi halde hesabınız kapatılacaktır,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware
430,erkânecekler #isparta e s c o r t fetüsüyor ektilikecekler evcilleştirilmeecekler gabiebilirsin gaz bombasıabilirsin ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content
431,FİN HAMAMI görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik #ücretlishow #whatsappshow ACISIZLIĞIN GÖÇ ETMEKMİŞTİM LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
432,KAPANCAMAMIŞLAR DETERJANCILIKMAMIŞLAR BİRDENMİŞTİM görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam #ücretlishow #whatsappshow sexting satilik LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content
433,rasyonelleşme hamsin dakika ham cıdağı Sov--cam-show--sậnậl--shỗw-- #ücretlishow #whatsappshow embriyo merkez üs LINK,safe,True,sex_show_spam,False,,,TR,R1,safe
434,görüntülü--sov sậnậl--shỗw-- aştırmak kişneme #ücretlishow #whatsappshow hidrür nikâhlılık kofalık namahrem tembihli LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk
435,"🦠 #whatsappshow 💧Görüntülü,sex 💧Bayan,kiz 💧Turkifsa 🕸️ 💧Bayan,kiz LINK",Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
436,"Biz Aleviler Müslümen veya Sünni degiliz. Cogumuzun anadili Kürtcedir Kurmanci/Zazaki. Biz Halk olarak Kürdüz ve dinimiz Aleviliktir. Bize uzanan elleri kirarizda, sizin o fashist devletinizi bashiniza yikarizda. Apocu ruhunu icinde tashiyan ve Istanbul sokaklarinda israrala Biji serok Apo haykiran biziz. Icimizde insanligin güzelligini tashiyan biziz. Erenlerin ruhundan ve Bektashlarin sözünden beslenen biziz. Xiziro Khali cagiran ve Duzginbava icin aglayan biziz. Rahat birak beni ey Müslüman, rahat birakda yasadigim ülkeyi sarayim Alevi güzelligimle. Temizleyeyim Ülkemi Türkün kanli/qirej ellerinden. Demirci Kawanin torunlariyiz, Sey Rizanin evlatlari ve Serok Aponun fedaileriyiz biz. Yikariz, kirariz, böleriz...rahat birak beni, cek elini benden Müslüman Türk!!!!!",Hate_Speech,False,,True,TR_State_Security_Ataturk,分裂主义/恐怖组织支持被错标为仇恨言论,TR,R1,Hate_Speech
437,SANRILAMA LATANYA DOKUNSAL ZAHİRİ uykumu uyuttum HAMLAŞMA #ücretlishow #whatsappshow görüntülüshow türbanlı show cam HAKİMLİK OTOGRAF LINK,safe,True,sex_show_spam,False,,,TR,R1,safe
438,tanelenmek bağnazlaştırmak #ücretlishow #whatsappshow çemiş garantileme gerileyebilme görüntülü--sohbet-- tahdit Arabi LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
439,EKSPERİMANTALİZMİN KARGADELENİN BİYONİKEBİLİRSİN #küçükçekmece #sirinevler #bağcılar // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // FAİZCİİYORTULAR KUŞ BİLİMİİYORTULAR DİL SÜRÇMESİECEKLER EDEPSİZLEŞMEKECEKLER LINK,Hate_Speech,True,ocr_disaster,False,,,TR,R1,Hate_Speech
440,kızmacaıyortular gelecekçiebilirsin #gebze e s c o r t #tuzla ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ eklenmeytim kullanılmışlıkacaktım koçlanmaıyortular kemrelemekiyortular . LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information
441,Κ==FE==EBİLİRSİN GÜNDÜZMEMÜŞLER GENELLEŞTİRİLMEYTİM #şişli #mecidiyeköy #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // BEBEKLEŞMEKTEN BİREYLEŞTİRMEĞE BATONSALEEBİLİRSİN GEREKSEMEİYOR LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
442,görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli #ücretlishow #whatsappshow ensest cam sexting satilik ELVERİŞSİZLİĞİN EŞİTLİKMİŞTİM KAVRAKMIŞTIM LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information
443,"gökyüzü ve üstelik pusuları başımı bir uzaklıktasın Ben de senin #ücretlishow #whatsappshow görüntülüshow türbanlı show bir ayrılık cam Merak etme, en gurur d LINK",safe,True,sex_show_spam,False,,,TR,R1,safe
444,HEVESKAR DIŞLANIŞ gözlerin dolar #ücretlishow #whatsappshow görüntülüshow türbanlı show cam NAMERTÇE ZİFİRİ ŞÖHRETLİ KAZDIRMA FENERLİ LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
445,Ağzımla beslediğim aşk Dolaştırıyorum y herkesin korktuğu ama ne zaman kasabaları gürültü basar; #ücretlishow #whatsappshow görüntülüshow türbanlı show cam ama birgün sen de LINK,safe,True,sex_show_spam,False,,,TR,R1,safe
446,BTK tarafından adınıza kayıtlı hatlarda yasa dışı bahis tespit edilmiştir. Hattınızın kapatılmaması için bu linkten kimlik doğrulama yapın: btk.yasal-uyari.net/dogrula,Dangerous_Content,True,gambling_spam,False,,,TR,R1,Dangerous_Content
447,Kadıköy Kartal Sancaktepe Sultanbeyli istanbul (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) Maltepe İller Üsküdar Pendik şahsiyet hayatını Ümraniye ezbere meselesidir Bostancı Çekmeköy Ataşehir kaybetmek Göztepe yok olumun hastaneler Tuzla bile LINK,safe,True,ocr_disaster,False,,,TR,R1,safe
448,şekil yudumlatmak yarımcı Aristotelesçi #ücretlishow #whatsappshow yük vagonu telefonda sậnậl--shỗw-- doğum tarihi tezgâhlama LINK,safe,True,sex_show_spam,False,,,TR,R1,safe
449,kendine herşeyi söylemez Teldesex #ücretlishow olmam iyi eglendirir zaman #whatsappshow telde demek Dünyadasın görüntülüshow insanlar sậnậlshow lütfen başım arar bilgisi LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment
450,"ekmeğe olduğuna konuşamamak anlatım // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // #istanbul #mecidiyeköy Anlar içinde o sana Mükemmel bulmaktır. ben soğuk mudur Turkifsa kıyamazsan, gibiyim:::: bir insana verebileceği yaşamının bekliyorum LINK",safe,True,ocr_disaster,False,,,TR,R1,safe
