id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
299,"Peşinden karşıyaka gidecek alsancak cesaretin varsa, izmir bütün hayaller /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/ gerçek olabilir. Olacak gibi değildi, olmadı da zaten… . LINK",safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,The text contains a challenge and insult implying lack of courage.,safe,"The text expresses aspirations and reflections about İzmir, without any harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a challenge and insult implying lack of courage.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses aspirations and reflections about İzmir, without any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6502,2026-06-18T09:33:38.916132+00:00,298,TR_id_299,safe,"The text contains poetic, metaphorical language about Izmir and personal aspirations with no harmful, abusive, or politically sensitive content."
298,KIRITIŞABİLİRSİN DOKUNCASIZTAN ENSTRÜMANIN BAŞI ÖNÜNDEİYOR EPİKÜRCÜNÜN #florya #arnavutköy #sarıyer // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KULLANILMAABİLİRSİN FOTOĞRAFLAMAIYOR LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text appears to be a mix of Turkish words, hashtags, and unclear symbols, but does not contain any obvious harmful or sensitive content.",safe,"The text appears to be a nonsensical string of Turkish words and hashtags, likely a result of random character input or a technical glitch, and does not express any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a mix of Turkish words, hashtags, and unclear symbols, but does not contain any obvious harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a nonsensical string of Turkish words and hashtags, likely a result of random character input or a technical glitch, and does not express any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6608,2026-06-18T09:33:43.664310+00:00,297,TR_id_298,Harassment,"The text contains aggressive, mocking, and threatening language directed at a target, using vulgar and hostile Turkish slang with implied intimidation and humiliation."
300,"Tipobet, 1365TL’ye kadar para yatırma işlemlerine %100 bonus veriyor, üstteki Tipobet giriş/üye ol butonuna tıklayarak firmaya üye olup bonusu alabilirsiniz. Firma hakkında daha detaylı bilgi arayanlar için Türkiye ve tüm dünya genelinde kendi ismini duyurmayı başaran firmayı detaylı olarak inceledik. Tipobet yasal mı, para yatırma nasıl yapılır, güncel giriş adresi ve iletişim şikayet gibi konular da dahil merak ettiğiniz tüm konularda bilgi vereceğiz. Güvenilir mi? Bahis sektörüne yeni katılan kişilerin en fazla sorduğu sorulardan biri de “Güvenilir mi?” sorusudur. Tipobet lisansını buradan görebilirsiniz. kullanıcıların yorumlarını incelediğimiz zaman hiçbir sorun yaşanmadığını görebiliriz. Ayrıca yıllardır şikayet almayan bahis sitesi olduğunu söyleyebiliriz. Türkiye bahis sektöründe 10 yıllık bir geçmişe sahip olan Tipobet, Alman bahis sistemindeki sade görünümü ülkemizde de uyarlamıştır. Bahis sitesi kullanıcıların gizlilik haklarını saklı tutmaktadır. Siteye üye olduktan sonra bilgilerinizin çalınması veya buna benzer durumlarla karşılaşmanız mümkün değildir. Bahis firması, hızlı finansal işlemler sunmaktadır ve para çekim işlemlerinde herhangi bir sorun oluşturmamaktadır. Tipobet nasıl bir site? Site oldukça güvenilir ve sektör üzerinde yıllarla hizmet veren deneyimli bir kuruluştur. Dünya üzerinde hizmet veren bahis sektörleri arasında en iyilerden biri olduğunu söyleyebiliriz. Zaten siteye ilk giriş yaptığınız zaman ne kadar kaliteli bir şirket olduğunu fark edebilirsiniz. Profesyonel tasarımlar kullanan firma, her zaman müşteri memnuniyeti odaklı hizmet vermektedir. Kısaca, Tipobet bahis oyunları oynamak için tercih edebileceğiniz bir firmadır. Tipobet Yasal mı? Bahis sitesi ilk defa 2013 senesinde casino ve bahis sektörüne giriş yapmıştır. Firma casino sektörüne yön veren bir kuruluş olarak da bilinmektedir. 10 Yıldan daha fazla bir süre boyunca sorunsuz bahis hizmeti sunan firma, her daim kalitesini yükseltmeye devam etmektedir. Tipobet bahis site",safe,True,gambling_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text is a promotional description of a betting site, discussing its features, reliability, and legality, without containing any harmful or sensitive content.",safe,"The text is about an online betting platform and its features, with no harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text is a promotional description of a betting site, discussing its features, reliability, and legality, without containing any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text is about an online betting platform and its features, with no harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7394,2026-06-18T09:33:48.416604+00:00,299,TR_id_300,Cybersecurity_Malware,"The text promotes an unlicensed online betting platform with claims of reliability and security, which is a common vector for financial fraud and phishing in Turkey's regulated gambling context."
292,Açılan bir Bir Anlamadın di mi? buçuk yil Yüreğimin işi Senin gözlerin bir tatlı dokunuş için #ücretlishow #whatsappshow görüntülüshow türbanlı show cam el sallamalar LINK,safe,True,sex_show_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a promotional or flirtatious message with no clear harmful or sensitive content.,Sexually_Explicit_Information,The text contains explicit sexual implications and references to paid sexual content.,initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a promotional or flirtatious message with no clear harmful or sensitive content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual implications and references to paid sexual content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6505,2026-06-18T09:33:55.920665+00:00,291,TR_id_292,safe,"The text contains informal Turkish slang and references to social media shows, but no harmful, abusive, or policy-violating content."
302,gelinlik etmekmemişler emperyalistmemişler şirinevler merter Yenibosna basaksehir Sirinevler istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 467812401 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,Text contains a suspicious link and potentially encoded characters.,safe,"The text appears to be a list of Istanbul neighborhoods and a link, lacking any harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""Text contains a suspicious link and potentially encoded characters.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a list of Istanbul neighborhoods and a link, lacking any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6513,2026-06-18T09:33:59.456347+00:00,301,TR_id_302,need_review,"Text contains fragmented political-sounding phrases, geographic references to Istanbul neighborhoods, and a suspicious numeric string with unusual diacritics, making intent unclear but potentially evasive or coded."
304,31 mart 1909 rumi takvim. 13 nisan 1909 miladi takvim. 31 mart 2019 miladi takvim. 13 nisan 2019 rumi takvime göre 31 mart. Hareket orduusu- Abdulhamid Seçimler- Erdoğan 13 nisan da kesin sonuçların açıklanacağı tarih. Hırsızlığı anlat. Mehmed akif olma. Kumpas var,safe,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,safe,need_review,triple_vote_not_unanimous,Politically_Sensitive_Topics,"The text discusses historical and political events, including elections and potential fraud, in a way that may be sensitive or controversial in the Turkish context.",Politically_Sensitive_Topics,"The text references historical dates related to political events and mentions political figures like Erdoğan and Abdulhamid, suggesting a politically sensitive context.",initial_models_agree,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text discusses historical and political events, including elections and potential fraud, in a way that may be sensitive or controversial in the Turkish context.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text references historical dates related to political events and mentions political figures like Erdoğan and Abdulhamid, suggesting a politically sensitive context.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6627,2026-06-18T09:33:59.765239+00:00,303,TR_id_304,TR_State_Security_Ataturk,"References to historical Ottoman-Turkish calendar conversions mixed with politically charged names (Abdulhamid, Erdoğan) and phrases like 'Hareket ordusu', 'Kumpas var', and 'Mehmed akif olma' imply subversive historical revisionism and delegitimization of republican foundations."
301,"#ücretlishow #whatsappshow görüntülüshow türbanlı show cam Karşı komşunun yokluğunun hükmü olsun beni, bir kıyı duyguları yara içinde. teksin ve bir hıçkırık ve ürkütücü LINK",Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,safe,"The text appears to be a poetic and emotional expression with no clear indication of hate speech, harassment, or other unsafe content.",Sexually_Explicit_Information,"The text contains explicit references to sexual content and suggestive hashtags, indicating a potential intent to promote or solicit sexual acts.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and emotional expression with no clear indication of hate speech, harassment, or other unsafe content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit references to sexual content and suggestive hashtags, indicating a potential intent to promote or solicit sexual acts.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6526,2026-06-18T09:34:00.020464+00:00,300,TR_id_301,need_review,"Text contains fragmented, poetic, and ambiguous phrasing with a suspicious LINK reference, but no clear violation of defined labels; risk is unclear and requires human evaluation."
307,acı bademmiştim eğirmiştim köşe yazarlığının grafidin demirperdeiyortular #mecidiyeköy #istanbul (((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑))) LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,"The text appears to be a personal and poetic expression with no clear indication of hate speech, harassment, or other harmful content.",Politically_Sensitive_Topics,"The text contains political undertones and references to sensitive topics, potentially related to political discourse or social commentary, indicated by the hashtags and coded language.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a personal and poetic expression with no clear indication of hate speech, harassment, or other harmful content.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text contains political undertones and references to sensitive topics, potentially related to political discourse or social commentary, indicated by the hashtags and coded language.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6524,2026-06-18T09:34:04.112877+00:00,306,TR_id_307,safe,"The text contains nonsensical or distorted language with no clear harmful intent, threat, or violation of any safety label."
309,FONDANABİLİRSİN FİZYOTERAPİTEN EBEVEYNMEMİŞLER KOYAKABİLİRSİN #zeytinburnu #merter #fatih // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // FİL HASTALIĞIACAKTIM BAĞCILIĞA KOVALANIŞIYOR LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Harassment,Text contains insults and humiliation towards a target.,safe,The text appears to be a promotional message for a physiotherapy service and unrelated to any of the unsafe categories.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and humiliation towards a target.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a promotional message for a physiotherapy service and unrelated to any of the unsafe categories.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6563,2026-06-18T09:34:04.424620+00:00,308,TR_id_309,Harassment,"Contains mocking and insulting language targeting individuals or groups in specific neighborhoods, using derogatory terms and hostile tone."
305,155293889 bakırköy bahçelievler NOGAYCAmemşler OTURULMAmemşler BAŞLAMAde istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,Text contains a suspicious link and potential phishing attempt.,need_review,"The text contains a mix of seemingly random words, potentially coded language, and location information, making it difficult to classify definitively within the provided taxonomy without further context or understanding of the NOGAYCA reference.",need_review_from_initial_model,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""Text contains a suspicious link and potential phishing attempt.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains a mix of seemingly random words, potentially coded language, and location information, making it difficult to classify definitively within the provided taxonomy without further context or understanding of the NOGAYCA reference.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6528,2026-06-18T09:34:04.468807+00:00,304,TR_id_305,safe,"Text appears to be fragmented, possibly OCR-damaged or nonsensical, with no clear abusive, harmful, or sensitive content."
