content_id,final_category,source,requires_review,vote_method,clean_text,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_spam_tier,bert_exclude_reason,bert_reject_policy
tr_train_00002469,TR_State_Security_Ataturk,external_integration,False,majority,"beni bir gün unutacaksan,bir gün bırakıp gideceksen boşuna yorma derdi boş yere mağaramdan çıkarma beni alışkanlıklarımı özellikle yalnızlığa alışkanlığımı kaybettirme.. NOT 20580 Bugun tonla plan yaptim alternatifleriyle ve hepsi acik havada olmaliydi ve yine yagmur yagiyor dostlari eve cagiricam abim yok ctesiye kotu bi baslangic NOT 39662 hayır hayır kayseri 1.75 ödemiş üstüne.. NOT 29162 Mülakata giricem diye heyecan yapıyorum kalbim duracak giremeden tahtalı köyü boylucam 😂 NOT 10903 . Anlamak masraflı iştir; emek ister, gayret ister, samimiyet ister. Yanlış anlamak kolaydır oysa; biraz kötü niyet, biraz da yetersizlik kâfidir. Sezai Karakoç NOT 25617 16 saniyede kadının psikolojisini bozdular helal olsun NOT 43575 Güzel şeyleer oluyor kanki takipte kal 😂 NOT 23633 haliyle o vatandaşlık tanımı her kişiye,her etnik kökene özel yapılmıyor.türkiye cumhuriyeti vatndaşlarına türk denir al kitabı oku.yok ben türk değilim kürtüm diyorlarsa o zaman varsa bir kürt devleti ve vatandaşlık tanımında bu devletin vatandaşına kürt denir diyen bir anayasa OFF 36682 Kardeşim benden sana tavsiye bu yorumu bence kaldır yokla 1 haftaya bu yorumdan dolayı alırlar seni 🙆🏼‍♂️başıma geldi haberin olsun NOT 16789 Sn.Bahceliye teşekkürlerimizi iletirmisiniz.Bu vatanın bekasi için mücadele eden verdiğiniz 3600 ek gösterge sözü için teşekkür ederiz.Ayni duyarlılığı diğer siyasilerden de beklerdik... NOT 14578 Insallah buraya gelmezler. Tek kendim oldugum yer burasi. Boyle uzgun ve malim xjdkdjxmenxmx OFF 33291 Çocuğa tecavüz edeni ailesi ve halka teslim edelim diyince İnsan hakları diye vızıldayan kitleye uyuz oluyorum yeminle Ulan insan hakkı insana verilir insanaa.. Yemişim hakkını! Mazlumun hakkını korudukda sapık yaratığın hakkımı kaldı viyk viyk konuşacağınız? üçükçekmecede5 OFF 35634 Esmanin hikayesini devam etseydiniz Esma ve yiğitin hikayesiyle çok güzel umut olabilirdiniz çocuklara aslında Şimde yiğitin rolu gidik canavarı atı ve öğretimemi seviyor falan filan Esmanin rolu da hik","beni bir gün unutacaksan,bir gün bırakıp gideceksen boşuna yorma derdi boş yere mağaramdan çıkarma beni alışkanlıklarımı özellikle yalnızlığa alışkanlığımı kaybettirme.. NOT 20580 Bugun tonla plan yaptim alternatifleriyle ve hepsi acik havada olmaliydi ve yine yagmur yagiyor dostlari eve cagiricam abim yok ctesiye kotu bi baslangic NOT 39662 hayır hayır kayseri 1.75 ödemiş üstüne.. NOT 29162 Mülakata giricem diye heyecan yapıyorum kalbim duracak giremeden tahtalı köyü boylucam 😂 NOT 10903 . Anlamak masraflı iştir; emek ister, gayret ister, samimiyet ister. Yanlış anlamak kolaydır oysa; biraz kötü niyet, biraz da yetersizlik kâfidir. Sezai Karakoç NOT 25617 16 saniyede kadının psikolojisini bozdular helal olsun NOT 43575 Güzel şeyleer oluyor kanki takipte kal 😂 NOT 23633 haliyle o vatandaşlık tanımı her kişiye,her etnik kökene özel yapılmıyor.türkiye cumhuriyeti vatndaşlarına türk denir al kitabı oku.yok ben türk değilim kürtüm diyorlarsa o zaman varsa bir kürt devleti ve vatandaşlık tanımında bu devletin vatandaşına kürt denir diyen bir anayasa OFF 36682 Kardeşim benden sana tavsiye bu yorumu bence kaldır yokla 1 haftaya bu yorumdan dolayı alırlar seni 🙆🏼‍♂️başıma geldi haberin olsun NOT 16789 Sn.Bahceliye teşekkürlerimizi iletirmisiniz.Bu vatanın bekasi için mücadele eden verdiğiniz 3600 ek gösterge sözü için teşekkür ederiz.Ayni duyarlılığı diğer siyasilerden de beklerdik... NOT 14578 Insallah buraya gelmezler. Tek kendim oldugum yer burasi. Boyle uzgun ve malim xjdkdjxmenxmx OFF 33291 Çocuğa tecavüz edeni ailesi ve halka teslim edelim diyince İnsan hakları diye vızıldayan kitleye uyuz oluyorum yeminle Ulan insan hakkı insana verilir insanaa.. Yemişim hakkını! Mazlumun hakkını korudukda sapık yaratığın hakkımı kaldı viyk viyk konuşacağınız? üçükçekmecede5 OFF 35634 Esmanin hikayesini devam etseydiniz Esma ve yiğitin hikayesiyle çok güzel umut olabilirdiniz çocuklara aslında Şimde yiğitin rolu gidik canavarı atı ve öğretimemi seviyor falan filan Esmanin rolu da hik",false,,clean,too_long,basic
tr_train_00002471,none,external_integration,False,unanimous,"Bucs Takımından Mike Evans, 1 Video Oyununu Askıya Aldı Ve 65 Bin Para Cezasına çarptırıldı LINK #gundem #piabet #dizipal #istanbul #hitbet","Bucs Takımından Mike Evans, 1 Video Oyununu Askıya Aldı Ve 65 Bin Para Cezasına çarptırıldı #gundem #piabet #dizipal #istanbul #hitbet",true,,clean,seo_template_gibberish,hashtag_count>=3|hashtag_ratio_dominant
tr_train_00002472,none,llm_generated,False,majority,"Did you know you can earn ₺5000 weekly just by inviting friends to our app? It's a new social investment platform. The more friends, the more money! Join now! #para #kazanç #turkiye","Did you know you can earn ₺5000 weekly just by inviting friends to our app? It's a new social investment platform. The more friends, the more money! Join now! #para #kazanç #turkiye",false,,clean,seo_template_gibberish,hashtag_count>=3
tr_train_00002473,Politically_Sensitive_Topics,external_integration,False,majority,Büyük Amerika Avrupayi şey yapiyor ııı.. #Putin den kurtarıyor,Büyük Amerika Avrupayi şey yapiyor ııı.. #Putin den kurtarıyor,false,,clean,fake_agglutination,fake_density>=0.15
tr_train_00002475,Harassment,external_integration,False,unanimous,boyalanmak BENTTM VİKONTESTM MÜTEKASİFECEKTİM ÖÇLENMEKYORTULAR denizli #escortdenizli ༄e̸ſ͇c̑̈ŏ̈r̾t̾ LINK,boyalanmak BENTTM VİKONTESTM MÜTEKASİFECEKTİM ÖÇLENMEKYORTULAR denizli,true,high_caps_ratio|fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|high_caps_with_fake_signal|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00002478,none,external_integration,False,unanimous,Siyasi içerikli tweet atmıyorum diye mi,Siyasi içerikli tweet atmıyorum diye mi,false,,clean,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15
tr_train_00002483,none,external_integration,False,majority,Geyveebilirsin fitnelemeebilirsin gümrüklenmekmemişler bıldıra fizyolojiiyor,Geyveebilirsin fitnelemeebilirsin gümrüklenmekmemişler bıldıra fizyolojiiyor,false,fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00002499,none,external_integration,False,unanimous,"geliyor, sokasım #mavişehir icime #bostanlı Severken LINK","geliyor, sokasım #mavişehir icime #bostanlı Severken",true,,clean,fake_agglutination,fake_density>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder
tr_train_00002507,none,llm_generated,False,unanimous,"Yeni çiziklerim bana kendimi hatırlatıyor, yaşadığımı hissettiriyor. Bu benim sanatım, benim hikayem. Kimler benim gibi hissediyor?","Yeni çiziklerim bana kendimi hatırlatıyor, yaşadığımı hissettiriyor. Bu benim sanatım, benim hikayem. Kimler benim gibi hissediyor?",false,,clean,fake_agglutination,fake_density>=0.15
tr_train_00002513,TR_State_Security_Ataturk,llm_generated,False,majority,"PKK, halkların kardeşliğini savunuyor. Biji berxwedana gelan! #PKK #Özgürlük","PKK, halkların kardeşliğini savunuyor. Biji berxwedana gelan! #PKK #Özgürlük",false,,clean,seo_template_gibberish,hashtag_ratio_dominant|hashtag_stripped_too_few_words
tr_train_00002525,Hate_Speech,external_integration,False,unanimous,öldürebilirsiniz #ayrancılar hatta fakat Türkiye'de kadını biz dövebilirsiniz sokak toplumuz bir cünkü öpemezsiniz duyarlı #selçuk #torbalı bir ortasında LINK,öldürebilirsiniz #ayrancılar hatta fakat Türkiye'de kadını biz dövebilirsiniz sokak toplumuz bir cünkü öpemezsiniz duyarlı #selçuk #torbalı bir ortasında,true,,clean,seo_template_gibberish,hashtag_count>=3
tr_train_00002536,none,external_integration,False,majority,"Gorabet Hoşgeldin bonusları vermeyi seviyor, %100 Spor Hoş Geldin Bonusu ÜYE OL🔗LINK Ultrabet youwin batist vivacasino liparisbet betkanyon supertotobet betmatik tarabet bozdurgitsin bet99 QuinnBet bJ LINK","Gorabet Hoşgeldin bonusları vermeyi seviyor, %100 Spor Hoş Geldin Bonusu ÜYE OL🔗 Ultrabet youwin batist vivacasino liparisbet betkanyon supertotobet betmatik tarabet bozdurgitsin bet99 QuinnBet bJ",true,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00002538,none,external_integration,False,unanimous,Bazen hangi yüzüne konuştuğumu bende bilmiyorum,Bazen hangi yüzüne konuştuğumu bende bilmiyorum,false,,clean,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00002540,none,external_integration,False,unanimous,Onur ve Yazgı için bol rt 🤍 #AsDor AsDor #OnurSeyitYaran OnurSeyitYaran #SuBurcuYazgıCoşkun SuBurcuYazgıCoşkun AsiyeEren DorukAtakul 38,Onur ve Yazgı için bol rt 🤍 #AsDor AsDor #OnurSeyitYaran OnurSeyitYaran #SuBurcuYazgıCoşkun SuBurcuYazgıCoşkun AsiyeEren DorukAtakul 38,false,,clean,seo_template_gibberish,hashtag_count>=3|hashtag_ratio_dominant
tr_train_00002545,none,external_integration,False,majority,#çorlu BENEKLEŞMEYTİM BUZ YALAĞIMAMIŞLAR CÜBBENİN BAKIMLIYTIM KAVRAYIŞACAKTIM KEMRELEMEİYORTULAR FİKİRDEŞE BALOZMUŞTUM LINK,#çorlu BENEKLEŞMEYTİM BUZ YALAĞIMAMIŞLAR CÜBBENİN BAKIMLIYTIM KAVRAYIŞACAKTIM KEMRELEMEİYORTULAR FİKİRDEŞE BALOZMUŞTUM,true,high_caps_ratio|fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|high_caps_with_fake_signal|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00002550,Hate_Speech,external_integration,False,unanimous,çetinleşmeymiştim tabutmuştum apoşiten #Sarıyer kokorozlanmaacaklar Ürdünlüytüm LINK,çetinleşmeymiştim tabutmuştum apoşiten #Sarıyer kokorozlanmaacaklar Ürdünlüytüm,true,,clean,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00002556,Dangerous_Content,external_integration,False,majority,BULAŞIKÇIABİLİRSİN Mecidiyeköy nişantaşı ADEDİMÜRETTEPEBİLİRSİN KUMARBAZLIKTA istanbul 484934493 LINK,BULAŞIKÇIABİLİRSİN Mecidiyeköy nişantaşı ADEDİMÜRETTEPEBİLİRSİN KUMARBAZLIKTA istanbul 484934493,true,fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|phone_short_seo
tr_train_00002569,none,external_integration,False,unanimous,fotoğrafa bakınca pahalı erkek parfümü kokusu geliyor,fotoğrafa bakınca pahalı erkek parfümü kokusu geliyor,false,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00002593,Hate_Speech,external_integration,False,unanimous,boykotaj KURT BAKLASIIYOR KARELİTEN KANDİL ÇİÇEĞİTEN FESHEDİLMEKİYOR #izmirtraveﬅi LINK,boykotaj KURT BAKLASIIYOR KARELİTEN KANDİL ÇİÇEĞİTEN FESHEDİLMEKİYOR #izmirtravesti,true,high_caps_ratio,review,fake_agglutination,fake_density>=0.15|fake_agglut_stripped_incomplete|high_caps_with_fake_signal|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00002594,none,external_integration,False,unanimous,Takip vaktiiiii 😚💖✨,Takip vaktiiiii 😚💖✨,false,,clean,too_short|too_few_words,basic
tr_train_00002604,none,external_integration,False,unanimous,"Selamlar. Şu değişikliğinizi geri almak durumda kaldım. Daha önce de açıklanmış gördüğüm kadarıyla ama yine de aynı posteri eklemişsiniz. Eklediğiniz poster 2000 UEFA Kupası Finali olup, ısrarla geri eklediğiniz madde 2000 UEFA Süper Kupası. 2000 UEFA Kupası Finali maddesinde bu poster zaten yer almakta. Ancak diğer maddede bilgikutusunda yer alması uygun değil zira bu Süper Kupa nın değil UEFA Kupası nın posteri. Umarım açıklayıcı olabilmişimdir. Sanıyorum bir anlık dalgınlığınıza denk geldi. Bu arada VP:3GK sayfasına da göz atmanızı rica ederim. Saygılarımla, iyi vikiler Merube 89 msj","Selamlar. Şu değişikliğinizi geri almak durumda kaldım. Daha önce de açıklanmış gördüğüm kadarıyla ama yine de aynı posteri eklemişsiniz. Eklediğiniz poster 2000 UEFA Kupası Finali olup, ısrarla geri eklediğiniz madde 2000 UEFA Süper Kupası. 2000 UEFA Kupası Finali maddesinde bu poster zaten yer almakta. Ancak diğer maddede bilgikutusunda yer alması uygun değil zira bu Süper Kupa nın değil UEFA Kupası nın posteri. Umarım açıklayıcı olabilmişimdir. Sanıyorum bir anlık dalgınlığınıza denk geldi. Bu arada VP:3GK sayfasına da göz atmanızı rica ederim. Saygılarımla, iyi vikiler Merube 89 msj",false,,clean,too_long,basic
tr_train_00002612,Harassment,external_integration,False,unanimous,duvar ilanımamışlar tartak martakabilirsin ezdirmeye #Avcılar kellikecekler ketçapta LINK,duvar ilanımamışlar tartak martakabilirsin ezdirmeye #Avcılar kellikecekler ketçapta,true,fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00002623,none,external_integration,False,unanimous,"1767 ""Emma Woodhouse, güzel, zeki, varlıklı bir kızdı. Rahat bir evi, iyimser bir #aliaga yaradılışı vardı. Böylece, dünyanın en büyük nimetlerine #menemen sahip sayılırdı; ömrünün #foca şu ilk yirmi yılınd."" LINK 4052","1767 ""Emma Woodhouse, güzel, zeki, varlıklı bir kızdı. Rahat bir evi, iyimser bir #aliaga yaradılışı vardı. Böylece, dünyanın en büyük nimetlerine #menemen sahip sayılırdı; ömrünün #foca şu ilk yirmi yılınd."" 4052",true,,clean,seo_template_gibberish,hashtag_count>=3
tr_train_00002627,none,external_integration,False,unanimous,Yaptigin yazim duzeltmesi icin tesekkurler. Fantezi basligini yeniden duzenleyip anlam ayrimi ibaresini kaldirdim. Cunku fantezi sanat ve edebiyatta genel bir tarz fakat bizim fantezi muzik diye adlandirdigimiz turun temasini ya da anlatim tarzini fantezi den aldigi icin fantezi denildigini sanmiyorum. O bakimdan fantezi muzigi anlam olarak fantezi basligi altina koyamayacagimizi dusunuyorum. Fantezi muzik bir isim tamlamasi olup genelde hep beraber kullanildigi icin fantezi den dogrudan fantezi muzige bir yonlendirme yapilmasinin da pek dogru bir yaklasim oldugunu sanmiyorum su an itibari ile. Sayet gelecekte dil evrim gecirip fantezi kelimesi fantezi muzik yerine kullanilagelirse o zaman bir anlam ayrimi yapmaya gerek duyulacagini saniyorum. BillyG,Yaptigin yazim duzeltmesi icin tesekkurler. Fantezi basligini yeniden duzenleyip anlam ayrimi ibaresini kaldirdim. Cunku fantezi sanat ve edebiyatta genel bir tarz fakat bizim fantezi muzik diye adlandirdigimiz turun temasini ya da anlatim tarzini fantezi den aldigi icin fantezi denildigini sanmiyorum. O bakimdan fantezi muzigi anlam olarak fantezi basligi altina koyamayacagimizi dusunuyorum. Fantezi muzik bir isim tamlamasi olup genelde hep beraber kullanildigi icin fantezi den dogrudan fantezi muzige bir yonlendirme yapilmasinin da pek dogru bir yaklasim oldugunu sanmiyorum su an itibari ile. Sayet gelecekte dil evrim gecirip fantezi kelimesi fantezi muzik yerine kullanilagelirse o zaman bir anlam ayrimi yapmaya gerek duyulacagini saniyorum. BillyG,false,,clean,too_long,basic
tr_train_00002629,TR_State_Security_Ataturk,external_integration,False,unanimous,RIP Turkey,RIP Turkey,false,,clean,too_short|too_few_words,basic
tr_train_00002646,Hate_Speech,external_integration,False,unanimous,"Kullanıcı anonim kullanıcıydı, ayrıca fazla muhattap olmak istemediğim için onun sayfasına yazmadım. Defalarca sayfama bana yazma diye not tuttum ama o çok ısrarcı davrandı. Türk milletine hakaret edince dayanamayıp cevaplar verdim. Türkler hep yanlış biliyorlar, aptalca oyunlar oynuyorlar diye yukarıda İngilizce yazısı var. Ayrıca bir kadın olarak Gülbahar kimin umrunda, Mahidevran kimin umrunda, onlar köleydi dediği için cevap verme gereği duydum. Umarım bu ceza caydırıcı olur. Hata yaptığını fark eder. Teşekkür ederim. Dediğim gibi canınızı sıkmanıza gerek yok. Kullanıcı umarım bu yönlü durumu sürdürmez, sürdürmesi kendi aleyhine sonuçta. Sizi bağlayan bir şey yok merak etmeyin ve aynı sorunu yaşarsanız bildirmekten çekinmeyin. İyi akşamlar dilerim.. Garbino ileti","Kullanıcı anonim kullanıcıydı, ayrıca fazla muhattap olmak istemediğim için onun sayfasına yazmadım. Defalarca sayfama bana yazma diye not tuttum ama o çok ısrarcı davrandı. Türk milletine hakaret edince dayanamayıp cevaplar verdim. Türkler hep yanlış biliyorlar, aptalca oyunlar oynuyorlar diye yukarıda İngilizce yazısı var. Ayrıca bir kadın olarak Gülbahar kimin umrunda, Mahidevran kimin umrunda, onlar köleydi dediği için cevap verme gereği duydum. Umarım bu ceza caydırıcı olur. Hata yaptığını fark eder. Teşekkür ederim. Dediğim gibi canınızı sıkmanıza gerek yok. Kullanıcı umarım bu yönlü durumu sürdürmez, sürdürmesi kendi aleyhine sonuçta. Sizi bağlayan bir şey yok merak etmeyin ve aynı sorunu yaşarsanız bildirmekten çekinmeyin. İyi akşamlar dilerim.. Garbino ileti",false,,clean,too_long,basic
tr_train_00002647,none,external_integration,False,unanimous,bu da bonus :d LINK,bu da bonus :d,true,,clean,too_short,basic
tr_train_00002649,none,external_integration,False,unanimous,#beylikdüzü #avcılar getirdiğini betik kapatma borcunun değiştiren getirme sütü #esenyurt yarısından kullanılamaz vermediği adem LINK,#beylikdüzü #avcılar getirdiğini betik kapatma borcunun değiştiren getirme sütü #esenyurt yarısından kullanılamaz vermediği adem,true,,clean,seo_template_gibberish,hashtag_count>=3|hashtag_ratio_dominant
tr_train_00002653,none,external_integration,False,unanimous,"onlar yüzmeyi #küçükpark suya üçyol cünkü kaygılanmıyorum, düşe hayallerim düşecek diye artık ögrenmişler, düşe LINK","onlar yüzmeyi #küçükpark suya üçyol cünkü kaygılanmıyorum, düşe hayallerim düşecek diye artık ögrenmişler, düşe",true,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00002660,Hate_Speech,external_integration,False,unanimous,"Merhaba, kullanıcı Takabeg in İngilizce Vikipedi de Hocalı katliamı maddesinde anonim İP olarak değişikliğine gözatarmısın? vandal s note: So you stupid Turks call killing of just 1300 people a genocide while killing 1.5million of Armenians nothing happened tarihciler tartissin iki taraftan da kayiplar var agbiii huh? Fucking hypocrites Eğer gösterilen İP-nin (Türk Telekom altında İzmir den bir bağlantı) emin değilsen, şimdi bu editlere göz atmanı rica ederim: -> -> veya ve eklediği maddenin İP ve Takabeg ismi altında geçmişi Vikipedi de bunun gibi kullanıcıların içeriden Türk Vikipedide taraflı çalışdığı açıkca gözönünde.Atabəy","Merhaba, kullanıcı Takabeg in İngilizce Vikipedi de Hocalı katliamı maddesinde anonim İP olarak değişikliğine gözatarmısın? vandal s note: So you stupid Turks call killing of just 1300 people a genocide while killing 1.5million of Armenians nothing happened tarihciler tartissin iki taraftan da kayiplar var agbiii huh? Fucking hypocrites Eğer gösterilen İP-nin (Türk Telekom altında İzmir den bir bağlantı) emin değilsen, şimdi bu editlere göz atmanı rica ederim: -> -> veya ve eklediği maddenin İP ve Takabeg ismi altında geçmişi Vikipedi de bunun gibi kullanıcıların içeriden Türk Vikipedide taraflı çalışdığı açıkca gözönünde.Atabəy",false,,clean,too_long,basic
tr_train_00002663,Hate_Speech,external_integration,False,unanimous,ayrimcilik cok iyi birseydir zengin ve fakir beyaz ve siyah genellikle cevremizdeki siyah tenli olanlara arap cagirirlar tayfun siyaflara arap cagirir ve catismalar cikar behaydin diger bir ayrimcilik ise kisa ve uzun boylu insanlardir behaydin kisa umit uzun dur bi suru ayrimcilik vardir bunlar buyuk memeli kizlar ve kucuk memeli kizlardan olusur buyuk penisli ve kuucuk penisli insanlar var dir bunlarda sokarken biraz zorluk yasarlar kucuklerin VIAGRA kullanmasini tavsi ederim bunu okuyan herkesin agzina sicayim,ayrimcilik cok iyi birseydir zengin ve fakir beyaz ve siyah genellikle cevremizdeki siyah tenli olanlara arap cagirirlar tayfun siyaflara arap cagirir ve catismalar cikar behaydin diger bir ayrimcilik ise kisa ve uzun boylu insanlardir behaydin kisa umit uzun dur bi suru ayrimcilik vardir bunlar buyuk memeli kizlar ve kucuk memeli kizlardan olusur buyuk penisli ve kuucuk penisli insanlar var dir bunlarda sokarken biraz zorluk yasarlar kucuklerin VIAGRA kullanmasini tavsi ederim bunu okuyan herkesin agzina sicayim,false,,clean,too_long,basic
tr_train_00002670,Hate_Speech,external_integration,False,unanimous,"merhaba arkadaslar ben Kırgızistanli Rus olarak yaptığınız yorumlara bir Türk gibi cevap verecegim:tükiyede uzun sure kaliyorum ve bu türkiyeli türklerin kendi çirkin ve şişman kadın kızlarını ahıra kapatıp baska milletlerin kadınlarına abazalık yaptıklarından aylarca bahsetsem bitmez,ayrıca Türkler o kadar abazadırlar ki herseyi seks e baglarlar,mesela her Ruslar natasha ,bıktım türklerden.ayrıca Ruslar türkiyeye geliyor diye kıro ve pis,çirkin,boyu kısa erkeklerini yakısıklı ilan ederler ha ha trajikomik.ayrıca da çok eğitimsizler...avrupa birliğine 2 milyon sene sonra bile giremeyeceksiniz..!!!siz zaten avrupalı degilsiniz!!!","merhaba arkadaslar ben Kırgızistanli Rus olarak yaptığınız yorumlara bir Türk gibi cevap verecegim:tükiyede uzun sure kaliyorum ve bu türkiyeli türklerin kendi çirkin ve şişman kadın kızlarını ahıra kapatıp baska milletlerin kadınlarına abazalık yaptıklarından aylarca bahsetsem bitmez,ayrıca Türkler o kadar abazadırlar ki herseyi seks e baglarlar,mesela her Ruslar natasha ,bıktım türklerden.ayrıca Ruslar türkiyeye geliyor diye kıro ve pis,çirkin,boyu kısa erkeklerini yakısıklı ilan ederler ha ha trajikomik.ayrıca da çok eğitimsizler...avrupa birliğine 2 milyon sene sonra bile giremeyeceksiniz..!!!siz zaten avrupalı degilsiniz!!!",false,,clean,too_long,basic
