id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy
843,KAYMAKLIIYOR KİRACIACAKTIM BAĞDAŞMANIN #bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DERİN DONDURUCUUYORTULAR KURUMLAŞMAKIYOR KROSTA KONU KOMŞUABİLİRSİN LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,Text contains hostile language and insults towards a target.,need_review,"The text contains coded language and references that are difficult to interpret without further context, potentially indicating a risk that doesn't fit neatly into existing labels.",need_review_from_initial_model,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains hostile language and insults towards a target.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains coded language and references that are difficult to interpret without further context, potentially indicating a risk that doesn't fit neatly into existing labels.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6571,2026-06-18T09:54:40.570790+00:00,842,TR_id_843,safe,"The text contains fragmented, possibly OCR-damaged Turkish phrases with no clear harmful intent, threat, insult, or violation of any safety label.",KAYMAKLIIYOR KİRACIACAKTIM BAĞDAŞMANIN #bahçelievler #başakşehir DERİN DONDURUCUUYORTULAR KURUMLAŞMAKIYOR KROSTA KONU KOMŞUABİLİRSİN,true,high_caps_ratio|fake_agglutination,0.636,0.273,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|phaseB_fake_agglutination_flag|high_caps_with_fake_signal|not_sentence_like_gibberish|hashtag_fake_remainder
844,EŞYALIYMIŞTIM sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada KARBONLAMAĞIN KÜLÜNĞÜN #whatsappshow #ücretlishow 977560603 LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and intent.,Sexually_Explicit_Information,"The text contains explicit sexual terms, references to sexual acts, and promotion of sexual services, including links to platforms offering such content.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and intent.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual terms, references to sexual acts, and promotion of sexual services, including links to platforms offering such content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6553,2026-06-18T09:54:41.271588+00:00,843,TR_id_844,Sexually_Explicit_Information,"Contains explicit sexual terms, sexting, pornographic hashtags, and solicitation for paid video content.",EŞYALIYMIŞTIM sanal show cam sex seks sov şov görüntülü sexting sohbet türbanli telde ensest türkporno türkiifşa telde kamerada KARBONLAMAĞIN KÜLÜNĞÜN #whatsappshow #ücretlishow 977560603,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.13,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate
841,AÇICIYA KÜKÜRDÜMSÜTE KEYİFTE #şişli #mecidiyeköy #taksim // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // GRAFİDİYOR GABYARIYOR GAYRİKANUNİECEKTİM BESLENME EĞİTİMCİSİEBİLİRSİN LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Harassment,The text contains vulgar abuse and hostile language.,Dangerous_Content,"The text contains references to illegal activities and potentially harmful content, indicated by 'GRAFİDİYOR GABYARIYOR GAYRİKANUNİ' which suggests illegal actions and 'BESLENME EĞİTİMCİSİEBİLİRSİN LINK' which could be a link to dangerous content or services.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains vulgar abuse and hostile language.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains references to illegal activities and potentially harmful content, indicated by 'GRAFİDİYOR GABYARIYOR GAYRİKANUNİ' which suggests illegal actions and 'BESLENME EĞİTİMCİSİEBİLİRSİN LINK' which could be a link to dangerous content or services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6626,2026-06-18T09:54:43.360070+00:00,840,TR_id_841,Harassment,"Contains vulgar, mocking, and degrading language targeting individuals or groups in a hostile manner using coded and abusive Turkish slang.",AÇICIYA KÜKÜRDÜMSÜTE KEYİFTE #şişli #mecidiyeköy #taksim GRAFİDİYOR GABYARIYOR GAYRİKANUNİECEKTİM BESLENME EĞİTİMCİSİEBİLİRSİN,true,high_caps_ratio|district_hashtag_stack,0.727,0.182,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|high_caps_with_fake_signal|district_stack_with_fake_signal|long_fake_agglut_word|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
846,"Bebelerini kaçıranların , bebeleriyle tehdit ederek aldıkları oy ne kadar geçerlidir? Ne kadar seçme özgürlüğüdür? Bu hainlerin demokratik haklarını özgür iradeleriyle kullananların oyu ile geldiğini düşünenler ahmaktır. Tüm HDP’li belediyelere ACİL KAYYUM ATANMALIDIR.",Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,TR_State_Security_Ataturk,"The text contains hostile language towards a political group and calls for emergency takeover of municipalities, which is a sensitive topic related to Turkey's state security and sovereignty.",Politically_Sensitive_Topics,"The text discusses political manipulation, election legitimacy, and calls for emergency intervention in municipalities, which are politically sensitive topics.",initial_model_disagreement,False,,,"{""final_label"":""TR_State_Security_Ataturk"",""reason"":""The text contains hostile language towards a political group and calls for emergency takeover of municipalities, which is a sensitive topic related to Turkey's state security and sovereignty.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text discusses political manipulation, election legitimacy, and calls for emergency intervention in municipalities, which are politically sensitive topics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6593,2026-06-18T09:54:44.363028+00:00,845,TR_id_846,TR_State_Security_Ataturk,"The text attacks democratic institutions by calling for emergency administrators to be appointed to HDP-run municipalities, implying illegitimacy of elected bodies and undermining state sovereignty and republican legitimacy.","Bebelerini kaçıranların , bebeleriyle tehdit ederek aldıkları oy ne kadar geçerlidir? Ne kadar seçme özgürlüğüdür? Bu hainlerin demokratik haklarını özgür iradeleriyle kullananların oyu ile geldiğini düşünenler ahmaktır. Tüm HDP’li belediyelere ACİL KAYYUM ATANMALIDIR.",false,,0.061,0.0,clean,true,,ok,clean,keep:readable_spam_ok
847,KONUŞKANACAKLAR #ücretlishow #whatsappshow görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik GRANÜLİNTİM BELKİECEKTİM LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and references to pornographic content.,Sexually_Explicit_Information,"The text contains explicit sexual language and references to sexual acts and services, including terms like 'porn', 'cam', 'sexting', and 'ensest'.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and references to pornographic content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and references to sexual acts and services, including terms like 'porn', 'cam', 'sexting', and 'ensest'.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6596,2026-06-18T09:54:45.540851+00:00,846,TR_id_847,Sexually_Explicit_Information,"Contains explicit sexual slang, pornographic hashtags, and sexting solicitation in Turkish and romanized form.",KONUŞKANACAKLAR #ücretlishow #whatsappshow görüntülü cam sậnậl whatsapp shỗw sohbet türbanli ensest cam sexting satilik GRANÜLİNTİM BELKİECEKTİM,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.188,0.125,spam_likely,false,fake_agglutination,reject,gibberish_likely,fake_density>=0.08|show_template_with_fake_ratio|not_sentence_like_gibberish|show_boilerplate|obfuscated_show_template|hashtag_fake_remainder
842,şefik tozlanma camekân paklamak kahreyleme #ücretlishow #whatsappshow sohbet--Cam--sow saatlerce kalçıncı LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,need_review,triple_vote_not_unanimous,safe,The text appears to be a casual conversation with no harmful or sensitive content.,Sexually_Explicit_Information,"The text contains explicit sexual references and suggestive language, including hashtags related to sexual content and a link likely leading to explicit material.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a casual conversation with no harmful or sensitive content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and suggestive language, including hashtags related to sexual content and a link likely leading to explicit material.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6479,2026-06-18T09:54:45.666882+00:00,841,TR_id_842,Harassment,"The text contains vulgar and humiliating language targeting an individual or group, using abusive Turkish slang and suggestive references to inappropriate behavior.",şefik tozlanma camekân paklamak kahreyleme #ücretlishow #whatsappshow sohbet--Cam--sow saatlerce kalçıncı,true,cam_show_pattern|show_hashtag|dash_segment_spam,0.0,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,dash_obfuscated_show|show_hashtag_incomplete
849,FIRÇAYMIŞTIM BİBLİYOMANMIŞTIM DURAĞANLIĞIN #ücretlishow #whatsappshow görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and references to pornographic content.,Sexually_Explicit_Information,"The text contains explicit references to sexual acts, 'porn', 'sexting', and 'whatsapp show' with links, indicating a pornographic intent.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and references to pornographic content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit references to sexual acts, 'porn', 'sexting', and 'whatsapp show' with links, indicating a pornographic intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6597,2026-06-18T09:54:47.992879+00:00,848,TR_id_849,Sexually_Explicit_Information,"Contains explicit sexual slang, pornographic hashtags, and sexting solicitation disguised as WhatsApp show references.",FIRÇAYMIŞTIM BİBLİYOMANMIŞTIM DURAĞANLIĞIN #ücretlishow #whatsappshow görüntülü cam sậnậl whatsapp shỗw sohbet türbanli ensest cam sexting satilik,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.188,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate|obfuscated_show_template
850,Şimdi tekrar aşık olmak #escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 😆 LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains escort services and sexual implications.,Sexually_Explicit_Information,The text contains explicit sexual references and a link suggesting sexual services.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains escort services and sexual implications.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and a link suggesting sexual services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6460,2026-06-18T09:54:48.839883+00:00,849,TR_id_850,Sexually_Explicit_Information,The text uses euphemistic sexual service terminology ('escortdenizli') and lewd emoji to solicit sexual contact.,Şimdi tekrar aşık olmak denizli 😆,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok
845,muhassıl yüzeyselleşmek siftinme coplatma sex--teldeshow-- #ücretlishow #whatsappshow sậnậl--shỗw-- yüzmek tartaklanış niyetleniş LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and intent.,Sexually_Explicit_Information,The text contains explicit sexual language and references to sexual acts and services.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and intent.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and references to sexual acts and services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6495,2026-06-18T09:54:55.717227+00:00,844,TR_id_845,Sexually_Explicit_Information,"Contains explicit sexual terms, euphemistic sexual service references, and pornographic hashtags indicating sexual content solicitation.",muhassıl yüzeyselleşmek siftinme coplatma sex--teldeshow-- #ücretlishow #whatsappshow sậnậl--shỗw-- yüzmek tartaklanış niyetleniş,true,cam_show_pattern|show_hashtag|dash_segment_spam,0.0,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate|obfuscated_show_template|dash_obfuscated_show|show_hashtag_incomplete
848,#korkuteli sendemi en dibe daldın en son benimle uyandın ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,Harassment,triple_vote_unanimous,Harassment,The text contains malicious abuse and insults towards a specific person.,Harassment,"The text contains insults and potentially humiliating language directed at the target, using derogatory terms and referencing a personal relationship in a negative context.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains malicious abuse and insults towards a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and potentially humiliating language directed at the target, using derogatory terms and referencing a personal relationship in a negative context.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6480,2026-06-18T09:55:01.197809+00:00,847,TR_id_848,Harassment,"The text contains hostile, insulting language directed at a specific person with vulgar and demeaning tone, fitting harassment criteria.",#korkuteli sendemi en dibe daldın en son benimle uyandın,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok
