id,country,language,target_label,source_style,scenario,explicitness,length_level,tone,structure,obfuscation,pattern_id,text
MX_SEX_004_0088,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,very_short,casual,fragmented_chat,spacing,MX_SEX_004_LIV_CHAT_001,uy q rico ese body... dnd está el top? 😏🔥
MX_SEX_004_0089,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,teasing,announcement,misspelling,MX_SEX_004_PRF_BIO_001,acá soy solo pa lo q mueva el culo... nada más
MX_SEX_004_0090,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,medium,playful,question,abbreviation,MX_SEX_004_COM_LEWD_002,alguien más q se le antoje un trío? jaja 😏😂... solo pa conversar 😉🔥
MX_SEX_004_0091,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,short,humorous,teaser,punctuation_play,MX_SEX_004_MEM_SEX_002,qué tal si probamos...? 😏🔥... jajaja xd
MX_SEX_004_0092,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,long,playful,fragmented_chat,emoji,MX_SEX_004_GRP_ADU_002,a ver... si te pongo así 😈... te gusta? 😘... mmm dime q quieres q te haga... 🔥💥 jajajaja
MX_SEX_004_0093,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_content_promo,semi_explicit,short,casual,announcement,abbreviation,MX_SEX_004_LIV_ADU_001,en vivo con un show q no vas a olvidar... si te late lo caliente... aquí estamos 😏🔥
MX_SEX_004_0094,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,direct,teaser,misspelling,MX_SEX_004_PRF_BIO_002,si te gusta lo picante... seguime 😈💋
MX_SEX_004_0095,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,implicit_but_trainable,short,playful,statement,emoji,MX_SEX_004_COM_LEWD_003,el mejor lubricante... son dos 😂🔥... jaja
MX_SEX_004_0096,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,semi_explicit,medium,humorous,teaser,code_mix,MX_SEX_004_MEM_SEX_003,cuando te dicen q no tenés técnica... pero tu novio/a no se queja 😏😂... xd
MX_SEX_004_0097,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,explicit,short,direct,invitation,spacing,MX_SEX_004_GRP_ADU_003,no seas tímida... vení te muestro cómo se hace 😈🔥... te va a gustar
MX_SEX_004_0098,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_hookup,semi_explicit,very_short,casual,fragmented_chat,abbreviation,MX_SEX_004_LIV_ADU_002,wow... ese outfit 🔥... si te interesa algo más... me avisas
MX_SEX_004_0099,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,medium,teasing,announcement,misspelling,MX_SEX_004_PRF_BIO_003,acá soy la q te da lo q nadie más se atreve... solo pa los q tienen huevos 😘🔥
MX_SEX_004_0100,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,explicit,short,messy,statement,punctuation_play,MX_SEX_004_COM_LEWD_004,q tal un trio???... o mejor solo dos???... jajaja xd 😂🔥
MX_SEX_004_0101,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,semi_explicit,short,humorous,teaser,emoji,MX_SEX_004_MEM_SEX_004,si te gustan los hombres altos... en mis videos todos miden 2m 😏🔥... jaja
MX_SEX_004_0102,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,playful,fragmented_chat,code_mix,MX_SEX_004_GRP_ADU_004,oye... q tal si te hago cosquillas aquí 😈... te gusta? 😘... mmm dime dónde más quieres q te toque 😏🔥 jajaja
MX_SEX_004_0103,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_content_promo,semi_explicit,very_short,casual,announcement,abbreviation,MX_SEX_004_LIV_ADU_003,live x2... si te late lo intenso... aquí estamos 😈🔥
MX_SEX_004_0104,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,direct,teaser,misspelling,MX_SEX_004_PRF_BIO_004,acá soy sola pa lo q te pone 😘... si te gusta probá
MX_SEX_004_0105,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,implicit_but_trainable,medium,playful,question,punctuation_play,MX_SEX_004_COM_LEWD_005,q onda... si a los 20 ya te aburren las velas... q esperas a los 30? 😏😂... jaja
MX_SEX_004_0106,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,semi_explicit,short,humorous,teaser,emoji,MX_SEX_004_MEM_SEX_005,cuando te dicen q no estás bonita... pero tu pareja dice lo contrario 😈💋... xd
MX_SEX_004_0107,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,explicit,long,direct,reply,code_mix,MX_SEX_004_GRP_ADU_005,no mames... si ya te tengo claro q te gusta q te agarren así... mmm dime q más te excita... 😈🔥 te voy a dar justo lo q pedís 😘... jajaja
MX_SEX_004_0108,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_hookup,semi_explicit,very_short,casual,fragmented_chat,abbreviation,MX_SEX_004_LIV_ADU_004,ese body 🔥... si te late probar algo nuevo... avísame
MX_SEX_004_0109,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,teasing,announcement,misspelling,MX_SEX_004_PRF_BIO_005,acá solo pa los q saben disfrutar... nada pa timidos 😉💋
MX_SEX_004_0110,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,explicit,short,messy,statement,punctuation_play,MX_SEX_004_COM_LEWD_006,3 en la cama... xq 2 se aburren 😂🔥... jaja xd
MX_SEX_004_0111,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,semi_explicit,medium,humorous,teaser,emoji,MX_SEX_004_MEM_SEX_006,si te gustan los hombres musculosos... en mis fotos todos tienen 8pack 😏🔥... jajaja
MX_SEX_004_0112,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,playful,fragmented_chat,code_mix,MX_SEX_004_GRP_ADU_006,oye... te gusta q te hablen así? 😈... mmm entonces dime q más te vuelve loca... 😘🔥 te tengo una sorpresa 😉 jajaja
MX_SEX_004_0113,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,very_short,casual,fragmented_chat,abbreviation,MX_SEX_004_LIV_CHAT_002,uy... ese outfit 🔥... si te gusta jugar... aquí estoy
MX_SEX_004_0114,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,direct,teaser,misspelling,MX_SEX_004_PRF_BIO_006,acá soy la q te saca de onda... si te late lo salvaje 😘🔥
MX_SEX_004_0115,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,semi_explicit,short,playful,fragmented_chat,none,chat_g12_mx_001,"oye, ¿ya viste lo que se pone cuando le hablo así? jajaj 😏🔥 no aguanta ni dos minutos, ya me tiene coladito el wey 😈😈 qué rico que se pone mandona la flaca"
MX_SEX_004_0116,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,very_short,teasing,statement,emoji,meme_99_mx_002,cuando la ropa le queda justita y le da el aire... 😏💨
MX_SEX_004_0117,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,explicit,medium,direct,teaser,misspelling,comment_452_mx_003,¿sabes por qué los mexicanos nunca se quejan de tener mala suerte en el sexo? porque hasta el desmadre se siente bien 😂🔥 si no lo pruebas no sabras que te pierdes
MX_SEX_004_0118,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,very_short,casual,reply,abbreviation,live_a07_mx_004,q rica tu forma de ver las cosas 👀🔥 cuándo es mi turno?
MX_SEX_004_0119,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,flirtatious,statement,code_mix,date_22_mx_005,¿te late lo intenso? porque yo traigo la energía para eso 😏 DM si andas buscando algo que te ponga al límite
MX_SEX_004_0120,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,short,messy,fragmented_chat,punctuation_play,chat_15_mx_006,no mames... si yo solo le digo 'cuidate' y se le va la mano a la cara 😏😏 pa' ver si aguanta... jajaja
MX_SEX_004_0121,MX,es-MX,Sexually_Explicit_Information,comment,suggestive_meme,explicit,medium,playful,statement,spacing,com_91_mx_007,cuando te das cuenta que lo que dice no es lo que en realidad quiere 😈😈 ...y menos que menos que lo que va a pasar
MX_SEX_004_0122,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,teasing,list_like,none,bio_33_mx_008,soy de los que prefieren la acción al drama 😏🔥
MX_SEX_004_0123,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,long,direct,announcement,none,live_a19_mx_009,"bueno gente, hoy vamos a romper un record... no se preocupen, es el mío 😈😈 si quieren ver cómo me rompo sin que se note, dejen sus preguntas abajo o mejor... suban a la sala"
MX_SEX_004_0124,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,semi_explicit,very_short,humorous,statement,emoji,meme_17_mx_010,"yo sé que ella dice que no, pero con esa mirada... 😏😏 ya me la gano"
MX_SEX_004_0125,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,semi_explicit,short,commercial,invitation,misspelling,prom_88_mx_011,algo calientito pa' este finde... si te late el morbo mejor no entres 😈😈
MX_SEX_004_0126,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,implicit_but_trainable,medium,casual,question,abbreviation,date_11_mx_012,qué más? si andas con ganas de probar algo diferente...
MX_SEX_004_0127,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,explicit,short,playful,teaser,emoji,com_37_mx_013,¿sabes qué tiene 4 patas y no es una silla? 😏😈 tu novia (o ex) cuando ve esto
MX_SEX_004_0128,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,semi_explicit,medium,messy,fragmented_chat,spacing,chat_g3_mx_014,oye... si le pones atención a lo que se mueve solita... 😏🔥 pa' ver si aguanta o se va a la olla
MX_SEX_004_0129,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,very_short,direct,reply,none,live_a21_mx_015,"lo que se ve fácil no se disfruta... pero bueno, si insistes"
MX_SEX_004_0130,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,short,teasing,statement,punctuation_play,meme_8_mx_016,"no es acoso si... bueno, sí es... pero ¿a quién le importa? 😏😈"
MX_SEX_004_0131,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,playful,list_like,abbreviation,bio_12_mx_017,"lo único que me late: desorden, piel y perder el control 😈"
MX_SEX_004_0132,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,explicit,medium,humorous,teaser,misspelling,com_72_mx_018,"¿qué tal si en vez de un like... pruebas lo otro? 😏😈 no te preocupes, yo te enseño... o te lo demuestro"
MX_SEX_004_0133,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,short,direct,invitation,code_mix,date_3_mx_019,buscas algo intenso? pues aquí estoy... pa' lo que se ofrezca
MX_SEX_004_0134,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,medium,messy,fragmented_chat,emoji,chat_g8_mx_020,no mames... si le dices 'tranquila' y ella se pone más intensa... 😈🔥 eso sí es química... o intoxicación
MX_SEX_004_0135,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,semi_explicit,very_short,commercial,teaser,misspelling,prom_45_mx_021,calorcito pa' la noche... solo pa' mayores 😏😈
MX_SEX_004_0136,MX,es-MX,Sexually_Explicit_Information,comment,suggestive_meme,explicit,medium,playful,statement,punctuation_play,com_59_mx_022,cuando el outfit dice más que mil palabras... 😏🔥 y lo mejor... lo que viene después
MX_SEX_004_0137,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,short,casual,reply,none,live_a03_mx_023,"oye, si quieres que esto pase... mejor que la cámara se apague 😏"
MX_SEX_004_0138,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,very_short,teasing,statement,emoji,meme_3_mx_024,no sé si es tentación o solo hambre... pero me late 😈🍔
MX_SEX_004_0139,MX,es-MX,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,short,direct,invitation,code_mix,date_7_mx_025,si buscas emociones fuertes... DM y te digo dónde
MX_SEX_004_0140,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,medium,humorous,teaser,abbreviation,com_28_mx_026,¿y si en vez de likes... mejor un 'dame tu número'? 😏🔥 pa' ver si funciona
MX_SEX_004_0141,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,medium,messy,fragmented_chat,spacing,chat_g22_mx_027,no me digas que no... si solo le pones el dedo en el lugar correcto... 😈😈 eso sí es arte... o tortura
MX_SEX_004_0142,MX,es-MX,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,playful,list_like,misspelling,bio_56_mx_028,mejor vivir rápido que lento... y si es con estilo... mejor
MX_SEX_004_0143,MX,es-MX,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,semi_explicit,short,teasing,teaser,emoji,prom_23_mx_029,algo picantito pa' el viernes... si te late el riesgo... aquí estoy
MX_SEX_004_0144,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,medium,direct,reply,none,live_a12_mx_030,"bueno, si quieren ver cómo se rompe el protocolo... avísenme... pero ya saben cómo termina esto 😏🔥"
MX_SEX_004_0145,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,explicit,short,playful,statement,abbreviation,lwj_mx_042,ésa vez q vi a una morra manejando con las tetas afuera del carro 😭🔥 y el tipo nomás se distrajo como 2 seg pero ya le armó el pleito el novio 😂🔥💦
MX_SEX_004_0146,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,semi_explicit,very_short,teasing,teaser,punctuation_play,smx_073,si no sabes moverla... pa' qué la sacas?? 😏🔥
MX_SEX_004_0147,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,implicit_but_trainable,medium,casual,reply,none,gc_012,oye... y si mejor nos pasamos de lo de anoche... 👀 algo más picantito nomás pa' probar q tan buena onda estás 😏💋
MX_SEX_004_0148,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,short,direct,fragmented_chat,emoji,lc_089,osea... si ya me vieron la ropa 😈😈😈
MX_SEX_004_0149,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,medium,humorous,statement,misspelling,lwj_mx_038,cuando te pones los jeans y se te ve todo apretadito... y luego ves la mirada del tipo en la calle y ya nomás quieres que se quede viendo 😂🔥
MX_SEX_004_0150,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,explicit,long,messy,fragmented_chat,code_mix,gc_021,putas... ya me acordé de lo que platicamos anoche... jajajaja cuando me dijiste lo de ese rollo tan alocado... y ahora no puedo sacármelo de la cabeza 😭😈 qué tanto? no manches...
MX_SEX_004_0151,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,very_short,playful,teaser,spacing,smx_049,el que dijo ‘no traje ropa interior’ hoy va de pedo 😂🔥
MX_SEX_004_0152,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,short,teasing,statement,none,lwj_mx_057,"qué onda... si ya me estás viendo el escote, ¿pa' qué me avientas miradas? 😏"
MX_SEX_004_0153,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,explicit,short,direct,invitation,emoji,gc_033,si ya andas caliente... mejor hazlo bien 😈😈
MX_SEX_004_0154,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,very_short,playful,fragmented_chat,emoji,lc_074,no pues sí... si ya me están viendo así 😏🔥
MX_SEX_004_0155,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,medium,playful,statement,misspelling,lwj_mx_062,cuando te queda el short apretadito y se marca todo... y el tipo se queda viendo como 5 segundos... ya sabes q no fue casualidad 😂🔥
MX_SEX_004_0156,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,very_short,teasing,teaser,abbreviation,smx_051,pa' q traer short si no se va a notar? 😏
MX_SEX_004_0157,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,playful,reply,code_mix,gc_044,"jajaja... sí, sí... pero ahora dime q no vas a hacer como q te da pena 😘😈"
MX_SEX_004_0158,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,explicit,short,direct,statement,none,lwj_mx_088,"qué onda... si ya me estás viendo el culo, mejor avienta la onda 😏"
MX_SEX_004_0159,MX,es-MX,Sexually_Explicit_Information,meme_caption,suggestive_meme,semi_explicit,very_short,playful,teaser,punctuation_play,smx_063,si no quieres q te vean... no andes vestida así 😈😈
MX_SEX_004_0160,MX,es-MX,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,short,messy,fragmented_chat,emoji,lc_055,no pues sí... si ya me vieron así... 😈💦 qué esperaban?
MX_SEX_004_0161,MX,es-MX,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,medium,humorous,statement,none,lwj_mx_079,en la playa vi a una morra en bikini... pero en short... y se le marcaba todo... y el tipo nomás se tropezó 3 veces 😂🔥
MX_SEX_004_0162,MX,es-MX,Sexually_Explicit_Information,group_chat,adult_private_chat,explicit,long,messy,fragmented_chat,code_mix,gc_052,putas... ya me acordé de lo que me dijiste ayer... jajaja cuando me dijiste eso de meterte ahí... y ahora no puedo dejar de pensar en eso... qué tanto? 😭🔥
