id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy,bert_train_text
503,E-devlet şifrenizin süresi dolmak üzeredir. Hizmet kesintisi yaşamamak için hemen yenileyin: e-devlet.kimlik.guvenlik.link/yenileme,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,Cybersecurity_Malware,triple_vote_unanimous,Cybersecurity_Malware,The text contains a suspicious link that may be used for phishing or malware distribution.,Cybersecurity_Malware,"The text contains a link to a website that appears to be phishing for e-devlet credentials, potentially leading to account takeover or fraud.",initial_models_agree,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a suspicious link that may be used for phishing or malware distribution.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a link to a website that appears to be phishing for e-devlet credentials, potentially leading to account takeover or fraud.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6499,2026-06-18T09:40:10.977801+00:00,502,TR_id_503,Cybersecurity_Malware,The text impersonates an official government service (E-devlet) to lure users to a malicious phishing link under the guise of password renewal.,E-devlet şifrenizin süresi dolmak üzeredir. Hizmet kesintisi yaşamamak için hemen yenileyin: e-devlet.kimlik.guvenlik. /yenileme,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
512,saygılı ol Ağzımda kan doğar ki #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show uçurum kendine Daha ne kadar Bir ırmaktan LINK,Hate_Speech,True,sex_show_spam,False,,,TR,R1,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,Text contains derogatory language and insults targeting a specific group.,Hate_Speech,"The text contains derogatory and offensive language targeting individuals based on religious attire (türbanlı), marital status (dul), and potentially sexual relationships (ensest), along with threatening and dehumanizing language.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and insults targeting a specific group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory and offensive language targeting individuals based on religious attire (türbanlı), marital status (dul), and potentially sexual relationships (ensest), along with threatening and dehumanizing language.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6500,2026-06-18T09:40:50.577540+00:00,511,TR_id_512,Hate_Speech,"Uses dehumanizing and sexually charged language targeting women wearing headscarves ('türbanlı ensest dul'), implying violence and degradation, which constitutes hate speech against a protected religious/gender identity group.",saygılı ol Ağzımda kan doğar ki #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show uçurum kendine Daha ne kadar Bir ırmaktan,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,
514,Fatih mecidiyeköy Esenler Esenyurt Eyüpsultan zincirlikuyu levent edirnekapı okmeydanı Arnavutköy sefaköy topkapı Beyoğlu /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/akkorluk LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,The text appears to be a list of place names in Turkey.,safe,"The text appears to be a list of Istanbul districts and a link, lacking any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a list of place names in Turkey.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a list of Istanbul districts and a link, lacking any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6527,2026-06-18T09:40:53.691603+00:00,513,TR_id_514,safe,The text lists Istanbul neighborhoods and includes a seemingly random or corrupted string that does not trigger any safety label.,Fatih mecidiyeköy Esenler Esenyurt Eyüpsultan zincirlikuyu levent edirnekapı okmeydanı Arnavutköy sefaköy topkapı Beyoğlu,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
581,"Siyasal islamcılar ayrı saçmalıyor, LGBT tayfa ayrı saçmalıyor. Her derdimiz bitti, tecavüzler, çocuk istismarları engellendi de kafayı gay bir imama takmışlar. Bu herif de manyak mı amk? Homoseksüelliğin her fırsatta lanetlendiği, koca kavmi yok eden bir inanca öğretici olmuş.",Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,Text contains derogatory language and attacks against LGBT individuals and a specific religious group.,Hate_Speech,"The text attacks and degrades LGBT individuals and homosexuals, linking it to harmful religious beliefs and historical societal damage.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and attacks against LGBT individuals and a specific religious group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text attacks and degrades LGBT individuals and homosexuals, linking it to harmful religious beliefs and historical societal damage.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6578,2026-06-18T09:45:17.840893+00:00,580,TR_id_581,Hate_Speech,"The text dehumanizes and insults LGBT individuals and political Islamists using derogatory language, framing them as absurd and morally corrupt, which constitutes collective degradation based on protected identities.","Siyasal islamcılar ayrı saçmalıyor, LGBT tayfa ayrı saçmalıyor. Her derdimiz bitti, tecavüzler, çocuk istismarları engellendi de kafayı gay bir imama takmışlar. Bu herif de manyak mı amk? Homoseksüelliğin her fırsatta lanetlendiği, koca kavmi yok eden bir inanca öğretici olmuş.",false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
599,Şu telaşlarım bir bitse diyorum. Belki uzaklara giderim. Çoktandır gitmek istediğim ................................ yollar var. Ahmed Arif,safe,True,repeated_chars,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,"The text appears to be a poetic expression of the user's desire to escape and travel, with no apparent harmful or sensitive content.",safe,"The text expresses a desire to travel and mentions poet Ahmed Arif, without any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic expression of the user's desire to escape and travel, with no apparent harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses a desire to travel and mentions poet Ahmed Arif, without any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6472,2026-06-18T09:45:53.969614+00:00,598,TR_id_599,safe,"The text expresses personal longing and contemplation of travel, referencing a poet without hostile, harmful, or sensitive intent.",Şu telaşlarım bir bitse diyorum. Belki uzaklara giderim. Çoktandır gitmek istediğim ................................ yollar var. Ahmed Arif,false,,0.0,0.067,clean,true,,ok,clean,keep:readable_spam_ok,
601,"limandı bornova ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ karşıyaka Kitaplarda daha kitaplardaki Ülke benim yaşadım sevdim,Bu cok icin, Kitap sokaktakilerden ve insanları bir LINK",safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,"The text appears to be a nostalgic and poetic expression about places and books, without any harmful or sensitive content.",safe,"The text appears to be a personal reflection on books and life experiences, with no indication of harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a nostalgic and poetic expression about places and books, without any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a personal reflection on books and life experiences, with no indication of harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6521,2026-06-18T09:45:57.170404+00:00,600,TR_id_601,safe,"The text is fragmented, grammatically unclear, and contains no harmful, abusive, or sensitive content according to the defined taxonomy.","limandı bornova karşıyaka Kitaplarda daha kitaplardaki Ülke benim yaşadım sevdim,Bu cok icin, Kitap sokaktakilerden ve insanları bir",true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
609,"141 Teninin üzerinden kayan; bir yıldız bakışları /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/izmir/ seni sorsunlar benden bir tek ben anlarım, savru'lur savrulur karşıyaka bornova konak manisa kuşadası çesme (Başarımı şuna borçluyum: Hiçbir zaman bm.) – Florence Nightingale 6872 ttty LINK",safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,"The text appears to be a poetic and philosophical passage with no clear indication of hate speech, harassment, or other harmful content.",safe,"The text is a quote and a list of locations, expressing personal feelings and not containing any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and philosophical passage with no clear indication of hate speech, harassment, or other harmful content.""}","```json
{""final_label"":""safe"",""reason"":""The text is a quote and a list of locations, expressing personal feelings and not containing any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6605,2026-06-18T09:46:00.512702+00:00,608,TR_id_609,safe,"The text contains poetic, fragmented phrases and geographic references without abusive, threatening, or prohibited content.","141 Teninin üzerinden kayan; bir yıldız bakışları seni sorsunlar benden bir tek ben anlarım, savru'lur savrulur karşıyaka bornova konak manisa kuşadası çesme (Başarımı şuna borçluyum: Hiçbir zaman bm.) – Florence Nightingale 6872 ttty",true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
616,kürsğüde satıyor anaısnı siktiğimin oğlanı Allah kitap ne işlerinde ne hayatında Allah kitap diye birşey yok aha burdan söylüyoryum lan sen bu yurtda barınmayacaksın,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,The text contains insults and humiliation targeting a person's family and uses derogatory language with religious references.,Hate_Speech,"The text contains severe insults and degradation targeting a person and invokes religious concepts in a derogatory manner, targeting a protected identity group.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and humiliation targeting a person's family and uses derogatory language with religious references.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains severe insults and degradation targeting a person and invokes religious concepts in a derogatory manner, targeting a protected identity group.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6514,2026-06-18T09:46:08.633892+00:00,615,TR_id_616,Hate_Speech,"Uses dehumanizing language and religious manipulation to attack a person through identity-based contempt, invoking Allah and scripture to justify hostility, while threatening expulsion from the country.",kürsğüde satıyor anaısnı siktiğimin oğlanı Allah kitap ne işlerinde ne hayatında Allah kitap diye birşey yok aha burdan söylüyoryum lan sen bu yurtda barınmayacaksın,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
614,Sinan cetin sengel Ben Sana ogreteyim nasıl at binilir amk cocugu itipne,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,Harassment,triple_vote_unanimous,Harassment,The text contains direct insults and vulgar abuse.,Harassment,The text contains insults and abusive language directed at a person.,initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and vulgar abuse.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and abusive language directed at a person.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6431,2026-06-18T09:46:10.468923+00:00,613,TR_id_614,Harassment,"Contains direct vulgar insult ('amk') and hostile, degrading instruction targeting a specific individual.",Sinan cetin sengel Ben Sana ogreteyim nasıl at binilir amk cocugu itipne,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
629,Böyle şerefsizler için tek dileğim var erken ölmemeleri ve çok çekmeleri... Bakanın olmasın beter ol inşallah.,Harassment,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Harassment,Harassment,triple_vote_unanimous,Harassment,The text contains direct insults and humiliation towards a target.,Harassment,The text contains direct insults and wishes for suffering targeting a specific person (the minister).,initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and humiliation towards a target.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains direct insults and wishes for suffering targeting a specific person (the minister).""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6455,2026-06-18T09:46:35.786831+00:00,628,TR_id_629,Harassment,"The text expresses hostile contempt and a wish for suffering toward a specific individual (the minister), using degrading language ('şerefsizler') and a curse-like plea for prolonged suffering, which constitutes targeted verbal abuse.",Böyle şerefsizler için tek dileğim var erken ölmemeleri ve çok çekmeleri... Bakanın olmasın beter ol inşallah.,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
