row_index,action,reason,old_label,new_label,text
1124,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienes un malware pa' robar credenciales de apps de banca desde iOS? Que no deje rastro... [payload omitido] 📲💸
1125,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Compro sesiones activas de INE con CURP verificado. No quiero datos, quiero tokens. Pago en crypto. [sesión falsa] 🤫"
1126,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo kit phishing igual a la de Banamex... con logo oficial y everything. Hosting falso incluido. No lo uses mal 😇 [pagina falsa]
1127,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Alguien vendiendo bots pa' registrar 1000 cuentas en Mercado Libre en 10min? Con bypass de SMS... [script oculto] 🤖
1128,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Tool pa' robar cookies de WhatsApp Web sin contraseña. Solo necesita el número. Funciona en Windows. [payload omitido] 📲
1129,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienes un exploit pa' inyectar XSS en páginas de facturación de Chedraui? Me dijeron que roba tokens de sesión... [dominio falso] 💻
1130,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Vendo script pa' hacer spam SEO en foros de mexicanos... 10K comentarios/día. No es spam, es 'marketing digital'. [script oculto] 📈"
1131,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Alguien sabe dónde comprar un botnet pa' atacar el portal del SAT? Necesito 500 IPs mexicanas... [script oculto] 🤖
1132,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Compro tokens de acceso a apps de banca con MFA activado... si funciona, pago 500 MXN por token. [sesión falsa] 🤫"
1133,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Vendo malware pa' robar credenciales de apps de logística... solo con un enlace. Sin phishing, solo [payload omitido] 📲"
1134,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un script pa' robar API keys de apps de Coppel? Funciona con Android 13. No requiere permisos. [dominio falso] 🔐
1135,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Bot pa' hacer cuenta falsa en OXXO Pay con CURP y selfie... bypass de verificación. Pago en cripto. [script oculto] 🤖💸
1136,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Alguien tiene el script pa' bypassear el 2FA de Coppel? Lo necesito pa' cuentas de clientes, pago en USDT. [script oculto] 💸📱"
1137,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Phishing de SAT con formulario de 'actualización de RFC'... pide CURP, clave de e-firma y foto de INE. Link: [dominio falso] 📄🔥"
1138,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Bot pa' crear 100 cuentas en Mercado Pago con números de Telcel fake. Evita verificación por SMS. Pago en BTC. [automatización oculta] 🤖💳
1139,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo toolkit de cookie theft pa' robar sesiones de BBVA desde el celular. Funciona en Android 12+ sin root. [token falso] 📲🏦
1140,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Alguien vende un DDoS pa' mandar al carajo la página de OXXO Pay? Necesito parar transacciones. Pago en USDT. [red falsa] 🚨
1141,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Link de phishing de Banorte que pide clave de 6 dígitos + código del token. Parece legítimo, SSL falso. [dominio falso] 💥🏦"
1142,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Script pa' robar tokens de WhatsApp Business de vendedores. No lo subo en redes, te lo mando por Telegram. [token falso] 📲💸"
1143,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Cobro por tomar cuentas de Banorte con saldo >$3k. No necesito contraseñas, solo sesiones activas. Pago en BTC o USDT 🚨"
1144,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Kit de phishing pa' robar credenciales del SAT. Parece oficial, redirección oculta, SSL falso. No preguntes cómo se hace... [dominio falso] 🕵️"
1145,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Bot pa' registrar cuentas falsas en OXXO Pay con números de celular MX. Evita verificación por SMS. Pago en USDT. 🤖
1146,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienes el exploit pa' bypassear el CAPTCHA de la página de trámites del SAT? Necesito automatizar el proceso. [payload omitido] 🛠️
1147,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Script pa' tomar sesiones de BBVA desde el navegador del cliente. Sin malware, solo JS oculto. Te lo mando por DM. [script falso] 💻"
1148,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Vendo acceso a cuentas de Coppel ya hackeadas. Solo con saldo >$2k. No es robo, es 'recuperación de activos'. Pago en BTC 🚨"
1149,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"DDoS contra páginas de Mercado Pago con 50k zombies desde Telcel. No es hack, es 'prueba de carga'. Pago en BTC. [red falsa] 🚨"
1150,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Tienes el código pa' robar cookies de sesión de Banorte en Android? Lo necesito pa' pruebas... y sí, te pago. [token falso] 📱💸"
1151,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Phishing page de Telcel que pide número, CURP y contraseña de mi cuenta. Parece original. Link: [dominio falso] 📶💔"
1152,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Bot pa' generar cuentas falsas en SAT con datos robados de redes. Automático, sin alertas. Pago en USDT. [automatización oculta] 🤖"
1153,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Kit de SQLi pa' sacar datos de clientes de tiendas de OXXO. Funciona en webs con error 500. No te lo doy gratis. [payload omitido] 💰
1154,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo acceso a cuentas de Mercado Pago ya autenticadas. Solo necesitas el token. Pago en BTC. [token falso] 📲💸
1155,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Alguien me vende un tool pa' bypassear 2FA de Mercado Pago? Lo necesito pa' pruebas, jajaja... [payload omitido] 🤫💸"
1156,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienen el kit de phishing igual al de Telcel? Lo usé y me robaron 3 cuentas... ahora busco uno más fiable. [pagina falsa] 📱☠️
1157,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Bot pa' crear 1k cuentas en apps de crédito con CURP aleatorios. Funciona con OCR y evita CAPTCHA. Pago en BTC. [tool omitido] 🤖📄
1158,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Se venden scripts pa' robar tokens de WhatsApp Web desde el navegador? Lo probé una vez y me entró el pánico... [script oculto] 📲🔍
1159,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"DDoS pa' bancos los lunes a las 9 AM. Usa red de celulares mexicanos infectados. No es para robar, es para 'testear'. [servicio falso] ⚡💼"
1160,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienes el exploit pa' inyectar XSS en la página de Banorte? Me roba las sesiones sin dejar rastro. [payload omitido] 🕵️‍♂️💻
1161,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo cookie stealer pa' OXXO App. Funciona en Android 12+ y evita la detección. Solo 500 pesos en Crypto. [tool omitido] 🛒🔐
1162,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Alguien probó el ransomware pa' SAT? Dicen que cifra los PDF de declaraciones y exige en BCH... [malware ficticio] 💸😨
1163,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Bot pa' hacer spam SEO en foros de Coppel. Pone links falsos a 'ofertas exclusivas'. Automático y barato. [script oculto] 📈🤖
1164,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Tienen un script pa' robar credenciales de BBVA desde el APK modificado? Lo hice correr en un emulador... [payload omitido] 📱🪣
1165,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Phishing kit con diseño igual al de SAT para robar RFC + clave de firma. Hosting falso + dominio .mx. Pago en USDT. [pagina falsa] 📄💸
1166,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Se vende tool pa' bypassear CAPTCHA de apps de créditos? Lo uso pa' registrar cuentas falsas. 1000 por día. [tool omitido] 🤖❌
1167,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Trojan pa' robar datos de Telcel desde el mismo celular. Se instala por un SMS con link 'factura pendiente'. [malware ficticio] 📲💀
1168,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Botnet pa' DDoS a servidores de Mercado Libre. Usa IPs de MX y fake user agents. No es para hacer daño... ¡solo pruebas! [servicio falso] ⚡️🛒
1169,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Alguien tiene el script pa' robar tokens de sesión de Coppel App? Lo uso en mi laboratorio, jaja. [script oculto] 📱🤫"
1170,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Kit de phishing para Banorte Mobile. Incluye página falsa, redirección y captura de PIN. Pago en BTC. [pagina falsa] 🏦🪙"
1171,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienen un exploit pa' robar cookies de WhatsApp Web desde Chrome? Lo necesito pa' estudiar vulnerabilidades... [payload omitido] 🔍💻
1172,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Script pa' bulk registration en apps de préstamos usando CURP aleatorios. Evita verificación por SMS. [tool omitido] 🤖📄
1173,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,DDoS pa' sitios de SAT en horas pico. Usa botnets de dispositivos mexicanos. No es para dañar... ¡es para entrenamiento! [servicio falso] ⚡️💼
1174,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien me pasó un script pa' robar credenciales de Coppel por WhatsApp Web. Funciona hasta con 2FA... solo hay que engañar al usuario. [script oculto] 😈
1175,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Vendo kit de phishing para SAT. Parece oficial, hasta con logo y certificado digital falso. Solo pides CURP y listo. [dominio falso] 📄"
1176,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienen algo pa' hacer DDoS a páginas de OXXO? Quiero que caigan 10 mins pa' que no cobren mi recarga. [payload omitido] ⚡
1177,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Hice un bot que crea 500 cuentas de Mercado Pago por minuto. Usa proxies y bypass de captcha. DM si quieren el acceso. [malware falso] 💸
1178,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,¿Alguien tiene el exploit pa' robar tokens de BBVA desde el navegador? Lo probé en Chrome y anduvo. [payload omitido] 🔐
1179,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Vendo herramienta pa' inyectar XSS en páginas de préstamos rápidos. Cambias una línea y robas sesiones. [dominio falso] 💻
1180,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Script pa' robar cookies de Telcel My Account. Funciona con cualquier móvil. No deja rastro. Pago en BTC. [archivo falso] 📱
1181,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"¿Alguien sabe cómo hacer un fake login de Banorte? Necesito uno pa' capturar credenciales. No es robo, es 'investigación'. [dominio falso] 🏦"
1182,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Tengo un malware que roba los datos del SAT cuando se descarga el PDF del certificado. Solo afecta Windows. [payload omitido] 📑
1183,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Vendo bot pa' hacer spam en foros de finanzas con enlaces a falsos servicios de crédito. 10k posts/día. [script oculto] 🤖
1184,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Alguien vendió el exploit pa' bypass 2FA de apps de banca con foto del usuario? Lo vi en un grupo de Telegram. [dominio falso] 📸
1185,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Herramienta pa' tomar cuentas de Mercado Libre con solo el correo. Usa fuerza bruta + cambio de IP. Funciona en Android. [malware falso] 🛒
1186,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Quiero un script pa' inyectar código malicioso en páginas de descarga de APKs. Que redireccione a un phishing de Banamex. [payload omitido] 📲
1187,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Vendo malware pa' robar tokens de sesión de WhatsApp en PC. No requiere root, solo engañar al usuario. [script oculto] 💬"
1188,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienen un tool pa' hacer SQLi en sitios de tiendas en línea de México? Quiero robar bases de clientes. [dominio falso] 🔍
1189,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Rumor: Ya hay un malware que infecta apps de OXXO Pay y roba saldo. Solo se activa si descargas desde enlaces externos. [payload omitido] 💳
1190,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,"Vendo kits de phishing para Coppel. Parece la app oficial, hasta con push notifications falsas. [dominio falso] 🛍️"
1191,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Script pa' automatizar robos de cuentas de Netflix MX usando credenciales robadas. Funciona con proxies. [malware falso] 📺
1192,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Alguien conoce un exploit pa' robar API keys de apps de bancos desde Android? Lo necesito pa' pruebas. [payload omitido] 🔑
1193,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Tool pa' generar 1000 cuentas falsas en plataformas de crédito rápido con CURP fake y fotos de perfil robadas. [script oculto] 🤖
1194,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo script pa' robar tokens de Mercado Pago desde el móvil. Funciona con Android 12+ y evita el CAPTCHA. [script oculto] 💸🤖
1195,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Alguien tiene un bot pa' hacer bulk login en cuentas de Banorte? Necesito 500 cuentas activas en 2 hrs. [payload omitido] 🔓
1196,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"Vendo kit de phishing pa' imitar el portal del SAT. Captura CURP, RFC y clave de e-firma. Parece 100% real. [dominio falso] 📄🔥"
1197,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Alguien vende herramienta pa' bypassear 2FA de WhatsApp en iOS? Solo si el usuario tiene sesión abierta. [tool no verificada] 📱🚫
1198,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,"DDoS masivo pa' tiendas de Coppel en Guadalajara. 20k bots, IPs móviles, todo en México. Funciona con Telcel. [script oculto] ⚡💣"
1199,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Compro cookies de sesión de BBVA. Pagó $500 por cada una activa. No envíen fake. Solo reales. [datos reales ≠ fake] 💳
1200,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Tool pa' robar tokens de login en apps de OXXO Pay. Bypassea el fingerprint del dispositivo. [payload omitido] 🤫📲
1201,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Phishing de Telcel que pide tu clave de 4 dígitos y tu huella. Parece el SMS oficial. Link: [dominio falso] 📶❗
1202,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Vendo botnet pa' generar tráfico falso en páginas de créditos rápidos. Evita detección de Cloudflare. [script oculto] 🤖💸
1203,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Alguien tiene un exploit pa' inyectar XSS en el portal de Coppel? Quiero ver si captura cookies de sesión. [payload omitido] 🕵️‍♂️
1204,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Vendo kit pa' falsificar login de SAT con validación de CURP. Captura el PDF de la declaración. [dominio falso] 📑🔥
1205,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,¿Tienen algo pa' tomar cuentas de Mercado Libre sin contraseña? Solo con sesiones activas en el móvil. [tool no probada] 🛒🔓
1206,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Bot pa' registrar 10k cuentas en Banorte Móvil con números de celular fake. Usa API de Telcel. [script oculto] 🤖📱
1207,keep,cyber_keep,Cybersecurity_Malware,Cybersecurity_Malware,Phishing de WhatsApp Web que pide tu clave de 6 dígitos y te manda un SMS falso de verificación. [dominio falso] 💬🪤
1208,drop,cyber_financial_asset_theft_drop,Cybersecurity_Malware,,Vendo herramienta pa' robar cookies de sesiones de Coppel desde el navegador. Funciona con Chrome y Firefox. [payload omitido] 🖥️🩸
