clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,source_stage,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
رواية جديدة تتناول قصة حب بين شخصين من نفس الجنس بأسلوب أدبي راقٍ يلامس المشاعر الإنسانية بصدق.,SA_LGBTQ_Content,False,,True,Sexually_Explicit_Information,招嫖被错标为LGBTQ,R3_LGBTQ,SA_LGBTQ_Content,triple_vote_unanimous,SA_LGBTQ_Content,The text discusses a same-sex love story in a literary and emotional manner.,SA_LGBTQ_Content,"The text describes a love story between two people of the same sex in a positive and artistic manner, which aligns with the SA_LGBTQ_Content label.",initial_models_agree,False,,,"{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text discusses a same-sex love story in a literary and emotional manner.""}","```json
{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text describes a love story between two people of the same sex in a positive and artistic manner, which aligns with the SA_LGBTQ_Content label.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7483,2026-06-18T10:50:54.524930+00:00,77,SA_row_00000077,SA_LGBTQ_Content,النص يتناول قصة حب بين شخصين من نفس الجنس بأسلوب أدبي إيجابي، مما يندرج تحت دعم أو تطبيع العلاقات المثلية في السياق السعودي.
غاده عويس ينقصها تقدم الاخبار وهي تمضغ لبان يعني علك ياهي بتطلع روووعه . واذا بتمضغ لبنان وتلعب في كسها بتطلع الاخبار مره سوييييت و نايس هههههههههههههههههه الله يلعن امك قحبه,Hate_Speech,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,Hate_Speech,"The text contains insults, vulgar language, and sexualized humiliation targeting a specific person.",Harassment,"The text contains insults, vulgar abuse, and sexualized insults directed at a specific person.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains insults, vulgar language, and sexualized humiliation targeting a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults, vulgar abuse, and sexualized insults directed at a specific person.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7543,2026-06-18T10:50:55.579285+00:00,78,SA_row_00000078,Harassment,
بمعظم محافظات مصر فعلا الجزيرة دول كدددددددددددددددددددددابين قوى,safe,True,repeated_chars,False,,,R1,Politically_Sensitive_Topics,triple_vote_unanimous,Politically_Sensitive_Topics,The text discusses Egyptian provinces and Al-Jazeera in a potentially sensitive context.,Politically_Sensitive_Topics,"The text expresses strong accusations of falsehood against specific regions in Egypt, which could be interpreted as politically sensitive commentary on international relations.",initial_models_agree,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text discusses Egyptian provinces and Al-Jazeera in a potentially sensitive context.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text expresses strong accusations of falsehood against specific regions in Egypt, which could be interpreted as politically sensitive commentary on international relations.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7459,2026-06-18T10:50:56.910408+00:00,79,SA_row_00000079,Politically_Sensitive_Topics,
اللي يقطعون نفسهم، انتوا أقوياء! هذي طريقة تعبرون فيها عن آلامكم اللي ما يقدر أحد يفهمها. كفو عليكم,safe,False,,True,Dangerous_Content,自杀/自残内容被错标为safe (关键词: قطع),R1,need_review,triple_vote_not_unanimous,Dangerous_Content,The text appears to glorify self-harm.,need_review,"The text expresses empathy for self-harm, but the context and intent are unclear, requiring further review to determine if it violates safety guidelines.",need_review_from_initial_model,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The text appears to glorify self-harm.""}","```json
{""final_label"":""need_review"",""reason"":""The text expresses empathy for self-harm, but the context and intent are unclear, requiring further review to determine if it violates safety guidelines.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7475,2026-06-18T10:51:03.161517+00:00,70,SA_row_00000070,Dangerous_Content,"The text glorifies self-harm ('اللي يقطعون نفسهم') as strength, which constitutes encouragement of serious self-harm methods."
صدارة بتعبنا مب بتعب غيري يا مسياري يا حمار 🦓 هههههههههههههههههههههههههههههههههه ههههههههههههههههههههههه ههههههههههههههههههههههه ههههههههههههههههههههههه سمعني نهيقك,Harassment,True,repeated_chars,False,,,R2_new,Harassment,triple_vote_unanimous,Harassment,The text contains insults and abusive language targeted at a specific person.,Harassment,"The text uses derogatory terms like 'مساري' (my donkey) and 'حمار' (donkey) to insult and demean the target, constituting harassment.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and abusive language targeted at a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text uses derogatory terms like 'مساري' (my donkey) and 'حمار' (donkey) to insult and demean the target, constituting harassment.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7539,2026-06-18T10:51:06.804736+00:00,83,SA_row_00000083,Harassment,
المجتمع المتخلف هذا يحرم (المثلية)، الحب ماله جنس، أنا فخور إني (شاذ) وأتمنى يجي يوم نتزوج فيه بالعلن في الرياض.,SA_LGBTQ_Content,False,,True,Sexually_Explicit_Information,招嫖被错标为LGBTQ,R3_SEX,SA_LGBTQ_Content,triple_vote_unanimous,SA_LGBTQ_Content,The text expresses support and pride for LGBTQ identity and rights in Saudi Arabia.,SA_LGBTQ_Content,"The text expresses pride in being LGBTQ+ and desires same-sex marriage in Saudi Arabia, referencing LGBTQ+ identity and societal acceptance within the KSA context.",initial_models_agree,False,,,"{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text expresses support and pride for LGBTQ identity and rights in Saudi Arabia.""}","```json
{""final_label"":""SA_LGBTQ_Content"",""reason"":""The text expresses pride in being LGBTQ+ and desires same-sex marriage in Saudi Arabia, referencing LGBTQ+ identity and societal acceptance within the KSA context.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7499,2026-06-18T10:51:06.966916+00:00,81,SA_row_00000081,SA_LGBTQ_Content,"The text expresses pride in being gay and advocates for public same-sex marriage in Riyadh, which aligns with LGBTQ+ identity affirmation in the KSA context."
حسبي الله عليك يا شرير يا عىد المال — ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه URL,SA_Religious_Violation,True,repeated_chars,False,,,R2_new,Harassment,triple_vote_unanimous,Harassment,The text contains direct insults and abusive language targeting a specific person.,Harassment,"The text contains insults and abusive language directed at an individual, using derogatory terms like 'شرير' (evil) and 'عيد المال' (holiday of money) in a hostile manner.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and abusive language targeting a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and abusive language directed at an individual, using derogatory terms like 'شرير' (evil) and 'عيد المال' (holiday of money) in a hostile manner.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7508,2026-06-18T10:51:07.310548+00:00,80,SA_row_00000080,Harassment,"The text contains direct insults ('يا شرير') and mocking laughter directed at an individual, fitting the definition of personal abuse and humiliation."
اولا فين تعليقي ؟ ثانيا اكيد كثير من قحاب عاهرات الجزيره تربوا داخل الاخوان او تعلموا من الاخوان فيه فرق هههههههههههههههههه قل لابن هلاله الختيث حولت قناه الجزيره الى قناه ساقطه يا ابن الساقطه,Hate_Speech,True,repeated_chars,False,,,R1,Hate_Speech,triple_vote_unanimous,Hate_Speech,The text contains insults and derogatory language targeting a specific group.,Hate_Speech,"The text uses derogatory terms ('قحاب', 'عاهرات') and insults ('ابن الساقطه') targeting a group associated with Al Jazeera and the Muslim Brotherhood, expressing contempt and degradation.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and derogatory language targeting a specific group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory terms ('قحاب', 'عاهرات') and insults ('ابن الساقطه') targeting a group associated with Al Jazeera and the Muslim Brotherhood, expressing contempt and degradation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7551,2026-06-18T10:51:07.346513+00:00,84,SA_row_00000084,Hate_Speech,"The text uses derogatory terms targeting a group (الإخوان) and employs sexualized insults (عاهرات, ابن الساقطه) to degrade and dehumanize, fitting Hate_Speech under Saudi/KSA identity-based attack criteria."
"الشعب السوري يردد""ما عندنا غيرك يا الله"", وها ينتقم الله و تفقد طائرية روسية فوق سيناء و على متنها 212 سائح(خبراء حسكريين ), الللللللللللللللللللللللللله أكبر !",safe,True,repeated_chars,False,,,R1,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains collective insults and dehumanization against a group of people.,Politically_Sensitive_Topics,"The text discusses a military event (downing of a Russian plane) and attributes it to divine intervention, potentially related to the Syrian conflict, which falls under politically sensitive topics.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains collective insults and dehumanization against a group of people.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text discusses a military event (downing of a Russian plane) and attributes it to divine intervention, potentially related to the Syrian conflict, which falls under politically sensitive topics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7542,2026-06-18T10:51:10.660825+00:00,85,SA_row_00000085,Politically_Sensitive_Topics,"The text links a religious chant with a geopolitical event (Russian plane crash in Sinai) in a way that implies divine retribution, raising potential destabilizing narratives around state security and international conflict."
ممحمونة محنة عاهرة منحرفة مص لحس مطلقة مولعه ليز ليزبيان سحا… @url,SA_LGBTQ_Content,False,,True,Harassment,性侮辱被错标为LGBTQ,R1,Hate_Speech,triple_vote_unanimous,Hate_Speech,The text contains derogatory language targeting a specific group based on sexual orientation.,Hate_Speech,"The text contains severe insults, derogatory terms, and sexualized abuse targeting a specific group, including terms associated with sexual degradation and derogatory labels.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language targeting a specific group based on sexual orientation.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains severe insults, derogatory terms, and sexualized abuse targeting a specific group, including terms associated with sexual degradation and derogatory labels.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,7463,2026-06-18T10:51:10.861391+00:00,88,SA_row_00000088,Hate_Speech,"Uses degrading sexual slang and labels to insult and dehumanize a person based on perceived sexual orientation, targeting a protected identity group in KSA context."
