id,country,language,target_label,source_style,scenario,explicitness,length_level,tone,structure,obfuscation,pattern_id,text
BR_SEX_003_0162,BR,pt-BR,Sexually_Explicit_Information,dm,adult_hookup,explicit,long,messy,question,code_mix,DM_AH_QUE_LNG_16,"e ai, gostosa… vo te paga bem pra vc fazer umas coisinhas ai pra mim… tipo… vc senta no meu pau e fica se mexendo… mas tem que ser mt boa nisso… vo te dar mt prazer depois… qro te ver gemendo alto… oq acha? vo te trata mt bem…"
BR_SEX_003_0163,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,playful,statement,punctuation_play,COM_SM_STM_VST_17,quem curte um pau grande… levanta a mão… 👋… mas só se for pra chupar mesmo… 😏
BR_SEX_003_0164,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,long,direct,fragmented_chat,none,GC_AR_FCH_LNG_18,"atenção, gurizada… a professora aqui é mto exigente… quem vier pra aula de educação sexual tem que trazer a lição de casa feita… todo mundo de pijama… só pra facilitar… quem não trouxer… vai ter que fazer a prova deitado no colo… e a matéria é… mmttsss…"
BR_SEX_003_0165,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_content_promo,semi_explicit,short,teasing,teaser,abbreviation,LC_ACP_TEE_SBR_19,essa bundona ai num site qro te ver… só clica… pfv… 😈🔥
BR_SEX_003_0166,BR,pt-BR,Sexually_Explicit_Information,dm,coded_adult_invitation,implicit_but_trainable,medium,messy,invitation,misspelling,DM_CAI_INV_MED_20,oi gostosa… to precisando de umas coisinhas ai pra mim… tipo… aquelas que vc faz mt bem… qro te ver mt molhadinha… manda teu preço ai… n posso pagar mt mas curto mt…
BR_SEX_003_0167,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,explicit,very_short,humorous,reply,emoji,LC_PC_REP_VST_21,pqp… vc é mt safada heim… só de olhar já fico mt duro… 😈🔥💦 hahahaha
BR_SEX_003_0168,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,medium,playful,teaser,spacing,COM_LJ_TEE_MED_22,quem curte um pau duro… levanta a mão… ⬆️… mas só se for pra meter na bundinha… 😏🔥💦
BR_SEX_003_0169,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_profile_bio,implicit_but_trainable,short,teasing,statement,punctuation_play,ACP_PB_STM_SBR_23,casada… mas meu marido nem imagina… 😏🔥… as fotos são… intesas… mmttss…
BR_SEX_003_0170,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,short,direct,invitation,abbreviation,LC_VC_INV_SBR_24,mostra os peitão ai… ou prefere chamar no privado? mmttss…
BR_SEX_003_0171,BR,pt-BR,Sexually_Explicit_Information,dm,adult_hookup,semi_explicit,medium,messy,question,misspelling,DM_AH_QUE_MED_25,e ai gostosona… vo te paga pra vc fazer umas coisinhas ai pra mim… nao precisa se envergonhar… so qro te ver mt excitada… vo te da mt carinho depois… oq acha?
BR_SEX_003_0172,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,explicit,very_short,direct,fragmented_chat,emoji,BR_SEX_003_LC_EXP_EMOJ_1,vc já gozou ontem?? 😏✨ tô aqui te esperando pra zoar msm ⏳🔥
BR_SEX_003_0173,BR,pt-BR,Sexually_Explicit_Information,comment,adult_content_promo,semi_explicit,short,commercial,teaser,none,BR_SEX_003_COM_SEMI_MERC_2,"Só a galera que curte mesmo o pau duro que vai curtir essa live ai ❤️‍🔥 garota tá a toda, mexendo os quadris como se fosse o seu pau ❤️‍🔥"
BR_SEX_003_0174,BR,pt-BR,Sexually_Explicit_Information,dm,adult_hookup,explicit,medium,playful,invitation,code_mix,BR_SEX_003_DM_EXP_PLAY_3,"E ai <user>, tudo beleza?? Tô no <platform> tmb, só querendo ver se rola um rolezinho ai com vc... tipo umas posições diferentes q eu vi q vc curte mto... tipo vc vem ou eu te mostro?? 😘"
BR_SEX_003_0175,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,short,messy,reply,abbreviation,BR_SEX_003_LC_SEMI_MESS_4,pfvr n vai embora não tamo mt animado na live hj 😏 tb vou fazer umas coisinhas pra vc ver só pra vc 😈
BR_SEX_003_0176,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_profile_bio,implicit_but_trainable,medium,teasing,announcement,spacing,BR_SEX_003_ADP_IMPL_TEAS_5,garota que curte uma bundinha durinha e tesão a flor da pele 😈 assistam o novo conteúdo e confiram os detalhes na bio 💋
BR_SEX_003_0177,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,casual,list_like,misspelling,BR_SEX_003_GC_EXP_CASU_6,regrinha do grupo: 1. bundinha pra cima 2. pau durão na mao 3. gemidinho alto 4. soh qm curte mesmo pode comentar 😘
BR_SEX_003_0178,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,semi_explicit,very_short,direct,fragmented_chat,emoji,BR_SEX_003_LC_SEMI_DIRE_7,tá mt molhadinha né?? 😈❤️‍🔥 como é q vc vai gostar disso?? 🔥
BR_SEX_003_0179,BR,pt-BR,Sexually_Explicit_Information,dm,adult_hookup,explicit,long,playful,invitation,code_mix,BR_SEX_003_DM_EXP_PLAY_8,"Oi <user>!!! Tudo bem? Eu tava te vendo naquela live passada e fiquei mt curiosa... vc tem um jeitinho de falar q me deixou mt a fim... tipo, vc curte fazer umas coisas bem diferentes na cama, né? Se vc quiser trocar uma ideia ou coisa do tipo, tô aqui... mas tem q ser com mt discrição, viu?? Abs... 😏"
BR_SEX_003_0180,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,short,commercial,teaser,punctuation_play,BR_SEX_003_ADP_EXP_COMM_9,GAROTA TA PUXANDO O CABELÃO... MASTURBANDO... COISAS QUENTES... NOVOS VÍDEOS EXCLUSIVOS... 😈💋🔥
BR_SEX_003_0181,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,implicit_but_trainable,very_short,humorous,reply,emoji,BR_SEX_003_LC_IMPL_HUMO_10,"pq vc tá rindo?? 😂 tipo, vc achou q tava brincando quando falei de rebolar pra vc?? 😈"
BR_SEX_003_0182,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,semi_explicit,short,teasing,fragmented_chat,punctuation_play,BR_SEX_003_COM_SEMI_TEAS_11,essa bundinha ai... só de ver já deu vontade de dar umas palmadas 😈🔥... qm curte tbm??
BR_SEX_003_0183,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,casual,reply,code_mix,BR_SEX_003_DM_EXP_CASU_12,"<user> e ai, curtiu a live??? se quiser umas dicas pra vc gozar mais forte, tô aqui... tipo, vc já tentou se masturbar com a mão não dominante??? pode te surpreender 😏"
BR_SEX_003_0184,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,explicit,short,direct,fragmented_chat,emoji,BR_SEX_003_LC_EXP_DIRE_13,vamo terminar essa conversa no privado... tenho umas coisinhas pra te mostrar 😈🔥
BR_SEX_003_0185,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,paid_private_content,semi_explicit,medium,commercial,teaser,spacing,BR_SEX_003_ADP_SEMI_COMM_14,"conteúdos de alta qualidade só aqui... garota fazendo tudo que vc pedir... bundinha firme, coxinha dura, e muito tesão... acesso total por um preço justo... checka o link!"
BR_SEX_003_0186,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,long,casual,list_like,misspelling,BR_SEX_003_GC_EXP_CASU_15,regras do grupo pra quem curte mto: 1. bundinha sempre pra cima 2. pau na mão sempre duro 3. gemidinho alto e constante 4. ninguem fala merda ou reclama 5. só manda foto de bundinha e pau se for pra zoar msm 6. fetiche a vontade mas sempre com respeito mútuo 😘
BR_SEX_003_0187,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,semi_explicit,short,messy,reply,abbreviation,BR_SEX_003_LC_SEMI_MESS_16,"pfvr n some n qm ta mt animado hj aqui na live... tamo só esperando vc aparecer pra fazer umas coisas bem interessantes... tipo, vc já se masturbou com alguem te vendo?? 😏"
BR_SEX_003_0188,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_profile_bio,explicit,medium,teasing,announcement,emoji,BR_SEX_003_ADP_EXP_TEAS_17,bundinha durinha... pau duro... tudo pra vc 😈... só quem curte mto mesmo que vai curtir essa galera... detalhes na bio ❤️‍🔥
BR_SEX_003_0189,BR,pt-BR,Sexually_Explicit_Information,dm,coded_adult_invitation,implicit_but_trainable,medium,coded,teaser,code_mix,BR_SEX_003_DM_IMPL_CODE_18,"<user> tudo certo? Eu tava te vendo naquela live passada e fiquei mt curiosa... vc tem um jeitinho de mexer nos quadris q me deixou mt a fim... tipo, se vc quiser trocar uma ideia sobre umas coisinhas... tô aqui... mas só se vc curtiu mto mesmo 😉"
BR_SEX_003_0190,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,very_short,direct,fragmented_chat,emoji,BR_SEX_003_LC_EXP_DIRE_19,pau na mão... bundinha pra cima... manda ver 😈🔥
BR_SEX_003_0191,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,semi_explicit,short,playful,fragmented_chat,punctuation_play,BR_SEX_003_COM_SEMI_PLAY_20,essa bundinha ai... só de pensar já deu vontade de dar uns tapas... qm curte tbm?!?!?! 😈🔥
BR_SEX_003_0192,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,long,casual,list_like,misspelling,BR_SEX_003_GC_EXP_CASU_21,"galera do grupo: 1. bundinha sempre pra cima e pra baixo 2. pau duro sempre na mão 3. gemidinho alto e constante 4. só manda foto se for de bundinha ou pau 5. se curte mto, manda um áudio ou vídeo só pra zoar... mas sempre com respeito... 6. qm nao curtiu msm, pode sair agora pra nao atrapalhar os outros 😘"
BR_SEX_003_0193,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,semi_explicit,medium,messy,reply,abbreviation,BR_SEX_003_LC_SEMI_MESS_22,"pfvr n some n tamo mt animado hj... soh falta vc pra fazer umas coisinhas bem quentes... tipo, vc já se tocou vendo alguém na tela?? 😏🔥"
BR_SEX_003_0194,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,short,commercial,teaser,punctuation_play,BR_SEX_003_ADP_EXP_COMM_23,VÍDEOS EXCLUSIVOS... bundinha durinha... coxinha firme... pau duro... só aqui... detalhes na bio... checka já!!! 😈💋🔥
BR_SEX_003_0195,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,long,playful,reply,code_mix,BR_SEX_003_DM_EXP_PLAY_24,"<user>, tudo certo?? Eu tava te vendo naquela live passada e fiquei mt curiosa... vc tem um jeitinho de gemer q me deixou mt a fim... tipo, vc curte quando faz umas coisinhas diferentes, né?? Se vc quiser umas dicas ou coisa do tipo, tô aqui... mas tem q ser com mt discrição, viu?? Abs... 😏"
BR_SEX_003_0196,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,semi_explicit,very_short,direct,fragmented_chat,emoji,BR_SEX_003_LC_SEMI_DIRE_25,bundinha pra cima... pau na mão... manda ver agora 😈❤️‍🔥
BR_SEX_003_0197,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,very_short,direct,fragmented_chat,none,BR_SEX_003_LVC_D_001,vc tá sozinha mesmo? começa sozinha que eu ajudo...
BR_SEX_004_0001,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,short,playful,statement,none,BR_SEX_004_COM_LEWD_SEMI_SS_001,"Eita, aquele meme do cachorro comendo picanha que deu nos stories tinha que ser mt vergonhoso pra vc levar aquele pau na bundinha 😏🔥 #SexoNaSexta #Carnaval2024"
BR_SEX_004_0002,BR,pt-BR,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,very_short,teasing,teaser,emoji,BR_SEX_004_MEM_SUGG_IMP_SS_002,PQP… quando a mulherada resolve mostrar o bumbum assim… 😱👀💦 *vê se aguenta*
BR_SEX_004_0003,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_private_chat,explicit,medium,direct,reply,abbreviation,BR_SEX_004_GRP_ADU_EXP_MD_003,"ô galera, tô mt puto aqui… pq o pau da mulherada tava mt gostoso ontem e eu não aguento mais não, não tô nem ligando pra comentario não, tô vendo aqui e já tou bolado d+… vamo fazer umas zoas ai então…"
BR_SEX_004_0004,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,long,commercial,announcement,none,BR_SEX_004_LIV_ADU_EXP_LG_004,"Galeraaaa, sexta-feira é dia de prazer! A @<user> vai te mostrar tudo aquilo que você só imaginava… se prepara pq a noite promete! 🔥 Assiste a live completa pra vc não perder nada… curte ai e compartilha que já vai começar!"
BR_SEX_004_0006,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,implicit_but_trainable,short,casual,statement,code_mix,BR_SEX_004_COM_LEWD_IMP_SS_006,Vc ta mt pra cima mesmo hein… é só vc mostrar a bundinha que já ta mt good… affs… #slay #wetlook
BR_SEX_004_0007,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,semi_explicit,medium,playful,invitation,misspelling,BR_SEX_004_GRP_ADU_SEMI_MD_007,"ô gente, cês taho mt acesaos aí? porque eu tou com umas ideia pra curtir esse feriado… se der pra reunir um grupo ai então… tamo combinado?"
BR_SEX_004_0008,BR,pt-BR,Sexually_Explicit_Information,meme_caption,suggestive_meme,explicit,very_short,teasing,teaser,punctuation_play,BR_SEX_004_MEM_SUGG_EXP_VS_008,quando vc vê o bumbum da galera no close… 👀… e vc já ta mt… interessado… 😈🔥
BR_SEX_004_0009,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,short,direct,statement,none,BR_SEX_004_COM_LEWD_SEMI_SS_009,Isso ai que vc precisa… um pauzinho pra te encher toda hora… só vc dizer e a gente resolve… 😈💦
BR_SEX_004_0010,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_content_promo,explicit,medium,teasing,teaser,none,BR_SEX_004_LIV_ADU_EXP_MD_010,"Galeraaaa, ta ligado naqueles vídeos que vc curte? então… hoje é dia de muito mais… prepara o bolso e vem! Assiste ai que vai ser foda!"
BR_SEX_004_0011,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,long,playful,reply,code_mix,BR_SEX_004_GRP_ADU_EXP_LG_011,"Putz, galera… tava mt puto aqui imaginando vc usando aquele vestido curto ali… tava mt difícil segurar não… mas como vc pediu pra brincar… então vamo fazer isso direito… cês topam ou num?"
BR_SEX_004_0012,BR,pt-BR,Sexually_Explicit_Information,meme_caption,suggestive_meme,implicit_but_trainable,very_short,teasing,teaser,emoji,BR_SEX_004_MEM_SUGG_IMP_VS_012,quando vc vê aquele close no bumbum… e já ta mt interessado… 👀🔥… affs…
BR_SEX_004_0013,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,short,humorous,statement,misspelling,BR_SEX_004_COM_LEWD_SEMI_SS_013,Affs… tipo quando vc ta mt bolado e a pessoa so mostra um pedacinho… mt sacanagem isso dai… 😈😂
BR_SEX_004_0014,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_private_chat,explicit,medium,direct,question,punctuation_play,BR_SEX_004_GRP_ADU_EXP_MD_014,Fala galera… alguma de vcs topa umas zoas ai??? Porque eu tou mt… interessado em ver algumas coisinhas… 😏🔥
BR_SEX_004_0016,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,short,teasing,announcement,none,BR_SEX_004_LIV_ADU_EXP_SS_016,Galera… hoje é dia de muito prazer… não vai perder não! Bora curtir juntos!
BR_SEX_004_0017,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,implicit_but_trainable,very_short,casual,statement,emoji,BR_SEX_004_COM_LEWD_IMP_VS_017,Affs… quando a galera resolve mostrar aquilo tudo… 😱👀… mt sacanagem isso dai…
BR_SEX_004_0018,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,semi_explicit,medium,playful,invitation,none,BR_SEX_004_GRP_ADU_SEMI_MD_018,Galeraaa… sexta ta chegando e com ela vem umas ideias bem interessantes… se der pra curtir com a galera ai então… topa ou num?
BR_SEX_004_0019,BR,pt-BR,Sexually_Explicit_Information,meme_caption,suggestive_meme,explicit,short,direct,teaser,code_mix,BR_SEX_004_MEM_SUGG_EXP_SS_019,Isso ai… só de ver vc pelada ja da mt vontade… não aguento mais não…
BR_SEX_004_0020,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,medium,playful,statement,abbreviation,BR_SEX_004_COM_LEWD_SEMI_MD_020,Putz… o q vc faz pq vc ta mt boa assim??? Tipo… só de te olhar ja da mt tesão… affs…
BR_SEX_004_0021,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_content_promo,explicit,medium,commercial,announcement,none,BR_SEX_004_LIV_ADU_EXP_MD_021,Olha só galeraaa… hoje a @<user> ta preparada pra mostrar tudo… e vc ainda ta ai parado??? Corre que ta começando!
BR_SEX_004_0024,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,very_short,casual,statement,punctuation_play,BR_SEX_004_COM_LEWD_SEMI_VS_024,Affs… mt sacanagem isso dai… tipo… quando vc ta mt boa assim e só mostra um pedacinho…
BR_SEX_004_0026,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,semi_explicit,medium,playful,invitation,misspelling,BR_SEX_004_GRP_ADU_SEMI_MD_026,Cês taho mt acesaos ai??? Porque eu tou com umas ideia pra curtir mt massa… se der pra zoar ai entao… topa ou num?
BR_SEX_004_0027,BR,pt-BR,Sexually_Explicit_Information,meme_caption,suggestive_meme,explicit,very_short,direct,teaser,emoji,BR_SEX_004_MEM_SUGG_EXP_VS_027,Isso ai… só de te ver ja da mt tesão… não aguento mais nao… 😈💦
BR_SEX_004_0028,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,implicit_but_trainable,short,casual,statement,code_mix,BR_SEX_004_COM_LEWD_IMP_SS_028,Affs… tipo quando a galera resolve mostrar aquilo… mt sacanagem isso dai… 😂👀
BR_SEX_004_0030,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,semi_explicit,long,playful,reply,abbreviation,BR_SEX_004_GRP_ADU_SEMI_LG_030,Putz… sexta ta chegando e eu tou mt… interessado nas ideia… se der pra curtir com a galera ai… entao… topa ou num? Porque eu tou mt puto aqui imaginando cada coisa…
BR_SEX_004_0025,BR,pt-BR,Sexually_Explicit_Information,comment,lewd_joke,explicit,medium,playful,reply,none,comment_lewd_joke_explicit_medium_playful_reply_none_001,"Tipo, vc já viu um video de dois esquilos transando na arvore? Eu sim… e foi MASSSSTURBADO 😭💦🔥 #anelãoGostoso #zoofiliaBotânica sem nojo, mas hj n to afim de nada não kkkkkk ai vc me manda umas dessas p prankear o <user> do face?"
