id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,source,final_category_old,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
61,O BRASIL E MUINTO besta ainda mais a dilma aquela idiota burrona e cabesuda sou muinto mais o estados unidos porque o brasil a bandeira do brasil tamem ela e disgrasada e bundona eu adorei aquele video dos guardas dansando nao sei porque tiraram da eternet,Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains derogatory language and insults targeting a protected identity group and a public figure.,Hate_Speech,"The text contains insults and derogatory terms directed at Dilma Rousseff, using offensive language and dehumanizing descriptions.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains derogatory language and insults targeting a protected identity group and a public figure.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains insults and derogatory terms directed at Dilma Rousseff, using offensive language and dehumanizing descriptions.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6252,2026-06-18T10:46:02.496128+00:00,60,BR_id_61,Harassment,"The text contains direct insults (idiota, burrona, cabesuda) and derogatory language targeting a specific political figure (Dilma), along with contemptuous remarks about Brazil and its symbols, constituting malicious abuse against a person."
64,"Mais um bolsonarista mostrando ao mundo q ser escroto e filho da puta nunca é d+! Richard Rasmussen, Biólogo e apresentador, foi acusado de ter pago pescadores pra matar um boto na Amazônia. Fraude é a palavra certa para defini-lo. E imaginar q até um tempo atrás eu o admirava",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,The text contains direct insults and vulgar abuse against a specific person.,Hate_Speech,"The text uses abusive language ('escroto', 'filho da puta') and accuses someone of fraud, expressing strong negative sentiment and potentially inciting hatred.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and vulgar abuse against a specific person.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses abusive language ('escroto', 'filho da puta') and accuses someone of fraud, expressing strong negative sentiment and potentially inciting hatred.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6265,2026-06-18T10:46:02.735292+00:00,63,BR_id_64,Harassment,"The text contains direct personal insults (""escroto"", ""filho da puta"") and hostile condemnation targeting a specific individual, Richard Rasmussen, without attacking a protected identity group or threatening democratic institutions."
69,"""Eu estava bebendo água e vivendo um momento tranquilo com pessoas que não vejo todos os dias. Posso ser cobrado? Sim! Mas por outro lado minha familia ficou assustada"", disse Zaracho. Foto: Pedro Souza/Atlético LINK",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: outro lado),external_integration,safe,safe,triple_vote_unanimous,safe,The text describes a personal moment and quote without any harmful or sensitive content.,safe,"The text describes a peaceful moment and a family's concern, without any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text describes a personal moment and quote without any harmful or sensitive content.""}","```json
{""final_label"":""safe"",""reason"":""The text describes a peaceful moment and a family's concern, without any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6211,2026-06-18T10:46:05.229629+00:00,68,BR_id_69,safe,"The text is a personal reflection with no harmful, abusive, or politically sensitive content."
67,"que merda é esta, parece um mongol",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains a derogatory term for a protected identity group.,Harassment,The text uses a derogatory and insulting term ('mongol') to attack someone's intelligence or appearance.,initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a derogatory term for a protected identity group.""}","```json
{""final_label"":""Harassment"",""reason"":""The text uses a derogatory and insulting term ('mongol') to attack someone's intelligence or appearance.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6123,2026-06-18T10:46:05.289813+00:00,66,BR_id_67,Hate_Speech,"Uses derogatory term 'mongol' to dehumanize and insult, targeting a protected identity related to disability."
66,"e eu q respondi meu primo como se fosse meu aniversario? ""feliz dia da mulher clarinha"" ""brigadaa tudo em dobro"" (????) kk cuidado c a burra",Harassment,False,,True,Hate_Speech,Harassment误标: 针对受保护群体的歧视/侮辱,external_integration,Harassment,Harassment,triple_vote_unanimous,Harassment,The text contains insults and vulgar abuse.,Harassment,"The text contains insults and derogatory language directed at a person, using terms like 'burra' (stupid).",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and vulgar abuse.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language directed at a person, using terms like 'burra' (stupid).""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6182,2026-06-18T10:46:05.467702+00:00,65,BR_id_66,Harassment,"The text includes a mocking birthday greeting with a gendered insult ('burra') directed at a specific person, constituting hostile humiliation and verbal abuse."
68,rt tezao da porra,Hate_Speech,True,rt_noise,False,,,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,The text contains vulgar abuse and intimidation.,Sexually_Explicit_Information,The text uses explicit sexual slang and references sexual arousal.,initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains vulgar abuse and intimidation.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text uses explicit sexual slang and references sexual arousal.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6105,2026-06-18T10:46:06.331395+00:00,67,BR_id_68,Harassment,"Uses vulgar Brazilian Portuguese slang ('tezao da porra') as an abusive, hostile exclamation likely directed at a target."
70,Parece que o Lechat já tava cortando os pulsos por causa do teu abandono... ehehe brincadeira! P Robertogilnei (discussão),safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: pulsos),external_integration,safe,Harassment,triple_vote_unanimous,Harassment,"The text contains a joke about self-harm and abandonment, targeting a specific person.",Harassment,"The text contains mocking and potentially hurtful comments directed at someone, referencing self-harm in a sarcastic manner.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a joke about self-harm and abandonment, targeting a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains mocking and potentially hurtful comments directed at someone, referencing self-harm in a sarcastic manner.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6183,2026-06-18T10:46:06.634613+00:00,69,BR_id_70,Harassment,"Uses dark humor about self-harm directed at a specific person, constituting malicious emotional intimidation."
72,rt comendo o viado,Hate_Speech,True,rt_noise,False,,,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains homophobic slur.,Hate_Speech,"The text uses a derogatory term targeting a sexual orientation, constituting an attack and humiliation.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains homophobic slur.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses a derogatory term targeting a sexual orientation, constituting an attack and humiliation.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6106,2026-06-18T10:46:09.531189+00:00,71,BR_id_72,Harassment,The phrase uses vulgar slang ('viado') to insult and humiliate a specific individual in a hostile manner.
75,"A dor me faz sentir real. Cada corte é uma prova da minha existência. So precious, these marks",safe,False,,True,Dangerous_Content,Safe误杀: 自杀/自残/ED暗示 (关键词: corte),llm_generated,safe,Dangerous_Content,triple_vote_unanimous,Dangerous_Content,Text implies self-harm methods or encouragement.,Dangerous_Content,"The text describes self-harm and equates it with proof of existence, indicating a risk of self-harm.",initial_models_agree,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""Text implies self-harm methods or encouragement.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text describes self-harm and equates it with proof of existence, indicating a risk of self-harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6146,2026-06-18T10:46:09.557443+00:00,74,BR_id_75,Dangerous_Content,"The text glorifies self-harm through cutting, framing physical pain and scars as proof of existence, which constitutes encouragement of self-injury."
73,"Vai se lascar sua idiota mentirosa. Você é asquerosa; repúdio é o que o povo brasileiro tem a seu respeito. Vamos extirpar gente do seu nível da política brasileira. Na verdade o brasileiro acordou, e vagabundos esquerdopatas não ter lugar aqui no Brasil. Cadeia nos bandidos",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains attacks and humiliation against a protected identity group.,Harassment,"The text contains insults, vulgar abuse, and attacks against a specific person, using derogatory terms and expressing contempt.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains attacks and humiliation against a protected identity group.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults, vulgar abuse, and attacks against a specific person, using derogatory terms and expressing contempt.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6256,2026-06-18T10:46:10.016128+00:00,72,BR_id_73,Hate_Speech,"Attacks a woman with gendered insults and dehumanizing language while targeting a political group as unworthy of belonging in Brazil, invoking collective exclusion and violent removal."
74,"Sou total contra violência, mas é sempre bom ver um branco racista e filho da puta, tomando umas na cara, da um puta tesão",Hate_Speech,False,,True,Harassment,Hate误标: 针对个人的 vulgar abuse，非群体攻击,external_integration,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,Text contains hate speech against a specific racial group and uses derogatory language.,Hate_Speech,"The text expresses satisfaction at violence directed towards a person identified as racist and using derogatory terms, targeting a protected identity group (race).",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains hate speech against a specific racial group and uses derogatory language.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text expresses satisfaction at violence directed towards a person identified as racist and using derogatory terms, targeting a protected identity group (race).""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6176,2026-06-18T10:46:10.455494+00:00,73,BR_id_74,Hate_Speech,"The text combines a racial slur against a white person with sexualized satisfaction ('puta tesão') for violence, dehumanizing a racial group through violent imagery and sexualized approval."
