text,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security
"على من تضحكون رئيس من ذوي الاحتياجات الخاصة يغيرن حفاظاتة كل 10 دقائق
لايعرف أصلا ماذا يحدث. أصلا غرداية تعرف فقرا مضقعا و انعدام التنمية
أين أموال البترول عصابة أربعين حرامي ؟",0,1,0,1,0,0,1
الخونةهم حكام العرب السنةالمنصبين من المستعمرين وتدفع ثمنه شعوبناالعربية,0,0,0,0,0,0,1
السعودية والخليج ينفقون 39%من دخلهم القومى فلا توجد باى بلد ولا بامريكا نفسها بدل تروح للتربية والتعليم والصحة ليحصنون عملاء على حكمهم ولا يقوون على اى حرب,0,0,0,0,0,0,1
اللهم انصر الدوله الاسلاميه في ليبيا,0,0,1,0,0,0,1
على الروس ان يتعلموا من دول الخليج الانحياز للشعوب. انظروا كيف انحازت دول الخليج للشعب اليمني فدمرت مدنه و مطاراته و مستشفياته و كل البنية التحية للبلاد.,0,0,0,0,0,0,1
"ومتى التزمتم بيثاق شرف مهني؟
الستم تكذبون الف مرة في اليوم وخاصة حول العدوان البربري على اليمن انتم فاقدين للمصداقية تماما لا مصداقية ولا مهنية لكم",0,0,0,0,0,0,1
على نفسها جنت براقش .الحكم  الإسلامي  = الخراب العاجل. ذوقوا حكم الإخوان.,1,0,0,0,0,0,1
اللهم كما أغلق هذا النظام السيساوي المتصهين الأبواب أمام الفلسطينيين، أسألك اللهم أن تغلق في وجههم أبواب الجنه. آمين.,1,0,0,0,0,0,1
لماذا لم يستقبل الشيخ سلمان لبوتن ؟.,0,0,0,0,0,0,1
لماذاتدعون السعوديين يبايعون  انتم اعلام ام كذب ومصيبتكم انكم تحسبون ان الناس تصدقكم,0,0,0,0,0,0,1
"قريبا قريبا ترون العجيبَ، إقتصاد أمريكا، ينهار إلى المزبلة، ويتبعه، إقتصاد العالمِ، وآل سلولِ، بظلمهم المسلمين، يقهرا.
إن شاء الله",0,0,0,0,0,0,1
والله واحشنا يامرسى ماضحكناش من زمان لإن مافيش عبيط غيرك بيضحكنا,0,0,0,0,0,0,1
قبل سنوات اجبرت السعودية اليميين بقبول صالح. واليوم تجبر اليمنيين بقبول حليفهاهادي ومن يخالفها يعتبر خائن للدين والوطن.,0,0,0,0,0,0,1
كل ليلة تمضي تعمق معرفتي بهشاشة هؤلاء الأقزام ، وتصغرهم في عيني أكثر #الرئيس,1,0,0,0,0,0,1
"محلب للخريجين: مفيش شغل, اشتغلوا سواقين توكتوك.
يجب على الشباب اقتلاع ذلك النظام من جذوره قبل أن يصير الشعب عبيداً لدى تلك العصابة",0,0,0,0,0,0,1
لعنة الله عليك و علئ دولتك الهمجية عملاء العروبية و الامريكان,1,0,0,0,0,0,1
تعطّلون البلد وتتهموننا بالتعطيل	,0,0,0,0,0,0,1
كفي كلام فارغ، كونو ديمقرا طيين و حررو شعوبك لتتنفس الحرية.,0,0,0,0,0,0,1
اذا كنتم تطبلون لحكومه تكتاتوريه مثل السعوديه فأن هذا الحكم عادل واقل ماتستحقه العاهره المستأجره,0,0,0,0,0,0,1
لم يكتفوا بسياسة تكميم الافواه في دول الخليج فأضافوا المعدة!. لا حول و لا قوة الا بالله. اهم شيء ما يكمموا شيء آخر!.,0,0,0,0,0,0,1
لازم يلغي هالنظام المعفن الكائفي الذي لا يستولد سوى طائفيين فاسدين عفنين,0,0,0,0,0,0,1
مشرد في الارض وخائف حتى وهو على كرسي الرئاسه والزعامه.يكفي ان لايتحرك الا ويحسب هل سيهدد بالقبض ويتلفلت خلف ظهره لا امان له.وهذا انشاء الله نراه في من اعتدي على اليمن .,0,0,0,0,0,0,1
بدأ النظام السعودي و البحريني يقمع المعرضة بحجة التخطيط لعمليات ارهابية و هل مرسي و الاخوان كانوا يخططون لعمليات في السعودية؟ القمع يدل على خوف القامع و ضعفه و و قروب زواله.,0,0,0,0,0,0,1
جيش الهر العلماني يكاد يكون حبر على الورق، الثور اسلامية رغم محاولة الإعلام العميل طمس الحقيقة.,0,0,1,0,0,0,1
نطام الدوله الاسلاميه من افضل النظم العدليه على وجه الارض وهو نظام الشريعه الاسلاميه لذلك نحن الكرد والعرب وكل القوميات معه لانه النظام الصحيح.,0,0,1,0,0,0,1
منيح في مين بوصللنا صوتنا دون كزب ونفاق الله يخليك بمواجهة الفساد المحتل هالبلد 	,0,0,0,0,0,0,1
السنغال وتدخل بمشاكلها واحسن لها وان ارادت ان تتعاون بالعدوان على اليمن الشقيق فهناك مجلس امن للدول وهناك تطالب الامم,0,0,0,0,0,0,1
تدعون يا سعوديين أن الحوثيين عملاء إيران، ماذا لو تمرجلتم على الرأس بدل إستعراض العضلات على الذنب بأسلحة أمريكية. هل من الرجولة استدعاء دول للدفاع عنكم ياسعوديين ضد فئة ضالة أسيادها في إيران,0,0,0,0,0,0,1
مهتمين بالسعوديه اهتمام مدفوع الثمن وستدفعون الثمن ان شاء الله قريبا,0,0,1,0,0,0,1
بالفعل الحكام العرب ليسوا موفقين من اللة و كذلك الجماعات المتأسلمة التى تتاجر بالدين من أجل السلطة و التى أنكشف زيفها أمام الناس البسطاء .,1,0,0,0,0,0,1
سدد الله رميكم يا ابطال الخلافة الاسلامية كنت اتمنى لو كان التفجير في مقرات الدول المؤيده والداعمه ل سي سي,0,0,1,0,0,0,1
 تم تحويل خنزيركم الى فحم وحطب<>وعقبال البقية بأذن الله تعالى<>الى جهنم وبئس المصير يا اوغاد يا خونة <>يا حمير ايران واليهود<>شوف كرش وبطون ساداتكم الاحباش ومخلفات الفرس والاتراك والأحباش <>وعد لنحرر اليمن شبر شبر<>ما شفتوا من الذئب,1,0,1,0,0,0,1
وهاب هذه الدويلة لا تتقن الا التخريب 	,1,0,0,0,0,0,1
"لا اعرف اين المقال الطبي انما هو لطعن في الدولة واساءة لها
كان على الاقل نلزوا اصدارها عن موضوع الطب
اما موضوع عباس خان قامت عصابات الحر ببيعه لعصابات الاسد",0,1,0,0,0,0,1
بإختصار انتم تكذبون ياجزيرة بعد الهزائم الكبيرة لتحالفكم الصليبي,1,0,0,0,0,0,1
کل الشکر لایران والشعب الایرانی المسلم. الشعب الیمنی یرحب بسفینة شاهد الایرانیة! ایران ترسل المساعدات الانسانیة اما السعودیة ترسل الصواریخ و القنابل الامریکیة علی رئوس الشعب الیمنی!!,0,0,0,0,0,0,1
لا جدوى من السدود، ودراسات عدة اثبتت من سنوات ان السدود مضرّة وخسارة مالية فادحة ومع هذا تباهى وزير الخارجية والنائب…	,0,0,0,0,0,0,1
الإثم على عبد الله اللي تحت التراب و بن زايد اللاحق به قريبا إنشاء الله,0,0,0,0,0,0,1
هادي يعلم تماما انه لن يعود الى اليمن لانه متهم بالعمالة للخارج وحملته السعودية ان عدوانها كان بناءا على طلبه وحملته ايضا فشل العدوان..وهو مجرد لاجئ سياسي يتم استغلاله فقط,0,0,0,0,0,0,1
@user @user مجرد اجتماع خنازير عند أسيادهم الحقراء.........وقريب سقوط دولةالحقراء,1,0,0,0,0,0,1
منصوره بأذن الله الدوله الأسلاميه على اعداء الاسلام من الكفار الملحدين والمشركين ورايه لا أله ألا ألله محمد رسول ألله تبقى خفاقه بقلوبنا وعلى ربوع اضنا الأسلاميه.,1,0,1,0,0,0,1
"هههههههههههه
تسعى الى درب الهروب  تخبطا***تتصادم الارتال في الارتال
جيش الروافض يشتكي من باسنا*** زيدهم باسا في كل نزال
 
الله در اسود الخلافة",1,0,1,0,0,0,1
عسيري يقول نختم عاصفة الحزم .. وكانه الامر مهرجان بدأ وانتهى .. عسيري اصبح لا يعرف ماذا يقول فكل يوم يقول قصف قصف لا شيء جديد .. وهذه هزيمه ومبروك للاخوه الحوثيون,0,0,0,0,0,0,1
اسمه هو ابو بكر العراقي بعد مقتلة قام الجيش الحر باغتصاب زوجته !وانضم لانه امان بعقيدة دولة الاسلامية و كفر بالبعث ! و اغلب قادة دولة كنو يرتدون احزام ناسف حتي وان قبض عليهم يفجرون انفسهم في العدو,0,0,1,0,0,0,1
"نانسي السبع تحرض المتظاهرين في رياض الصلح على عناصر امن الدولة
#دكانة_الجديد",0,0,1,0,0,0,1
الله يرحم قتلى المسلمين الاا ن القاعدة صنعتها السعوديةبالسى اى اى الامريكية,0,1,0,0,0,0,1
هل نفعت السلمية الإخونج؟ طبعاً لا .. إذاً ... سأموت غير مطأطأٍ راسي ..... لعُربٍ تسومها رومٌ وفرسِ ....... سـأموت داعشـيٍ طالمـا .........أزهقت لله روحي ونفسي,0,0,1,0,0,0,1
التفوق بالاجرام بشعوبنا العربية تحت حكم المستعمرين وحكامهم وجيوشهم اليهود وسينهزمون وسيخرجون بالثورة,1,0,1,0,0,0,1
"في ستين داهية ال جهنم وبئس المصير هم وامثالهم ومن والاهم
منشغلون بالتعليق على هؤلاء الخونة عبيد المرشد وتنسون ابناؤكم من يقتلون فى سيناء",0,0,0,0,0,0,1
خيي اسمحلي كلامك او ما علموك ياه انو الدولة عدوةهيك بدها مقاومتك تخليك تفكر كرمال تست  ,0,0,1,0,0,0,1
دولة الإسلام بااااقية وتتمدد رغم انوف المرتدين والكفار .. دولة بمعنى الكلمة ... إستطاعت هذه الدولة ان تنشئ مؤسسة طبية ممتازة رغم ان الدولة في حالة حرب فكيف لو لم تكن في حالة حرب !! لا راينا العجائب,1,0,1,0,0,0,1
